control_value,treatment_value,incremental_value,targeting_policy,retry_all_policy,no_intervention_policy,targeting_selected_value
600886.3911490919,600878.1603913094,-8.230757782468572,0,1,0,600886.3911490919
11377672.495031105,11378033.809124297,361.31409319117665,1,1,0,11378033.809124297
1047750.7149074771,1047825.7418086764,75.02690119924955,1,1,0,1047825.7418086764
2331084.3004983966,2331151.275733967,66.97523557022214,0,1,0,2331084.3004983966
74293.52958226226,74310.64977343175,17.12019116949523,0,1,0,74293.52958226226
2249516.706366879,2249642.502684192,125.79631731286645,0,1,0,2249516.706366879
51766.28039870045,51773.91416085931,7.633762158860918,0,1,0,51766.28039870045
47228.480858625044,47241.68093665121,13.200078026166011,0,1,0,47228.480858625044
1799167.8563814259,1799264.484911648,96.62853022222407,1,1,0,1799264.484911648
7298310.738218909,7298534.450555432,223.71233652252704,1,1,0,7298534.450555432
2936238.1745556802,2936353.9629767737,115.78842109348625,1,1,0,2936353.9629767737
6688005.365227348,6688129.6324268095,124.26719946134835,1,1,0,6688129.6324268095
448728.62425109005,448714.7101611284,-13.914089961675927,0,1,0,448728.62425109005
32231.878649484108,32236.541263385356,4.662613901247823,1,1,0,32236.541263385356
56996981.189219184,56997837.13654102,855.94732183218,1,1,0,56997837.13654102
2765322.901718614,2765304.981419159,-17.92029945505783,0,1,0,2765322.901718614
640849.8815272612,640913.94353521,64.06200794875622,1,1,0,640913.94353521
231523.73750709067,231574.3947250563,50.65721796563594,0,1,0,231523.73750709067
229375.62433883108,229416.56489142604,40.94055259495508,0,1,0,229375.62433883108
2285308.1498761126,2285364.86741625,56.71754013746977,1,1,0,2285364.86741625
257622.0217765094,257652.14217440414,30.12039789473056,0,1,0,257622.0217765094
387553.0629193628,387599.0815819431,46.01866258028895,1,1,0,387599.0815819431
67402496.36884588,67403480.44259137,984.0737454891205,1,1,0,67403480.44259137
301996.25721334195,302024.6118409917,28.35462764976546,1,1,0,302024.6118409917
914801.2580343555,914850.0490176171,48.79098326165695,0,1,0,914801.2580343555
37795.38352000409,37807.5250129106,12.141492906506755,1,1,0,37807.5250129106
2936238.1745556802,2936398.2159426087,160.04138692840934,1,1,0,2936398.2159426087
5032931.654638072,5033072.592507096,140.937869024463,0,1,0,5032931.654638072
11377672.495031105,11378026.523700899,354.02866979315877,1,1,0,11378026.523700899
10753432.679771453,10753668.154770428,235.47499897517264,0,1,0,10753432.679771453
288196.10653092293,288238.7101705845,42.603639661567286,1,1,0,288238.7101705845
674378.2538219108,674423.683283644,45.429461733205244,0,1,0,674378.2538219108
2276694.8265848635,2276814.5339522636,119.7073674001731,1,1,0,2276814.5339522636
956834.1005823506,956906.0799327233,71.97935037268326,0,1,0,956834.1005823506
1412557.5132314658,1412602.6942052168,45.180973751004785,1,1,0,1412602.6942052168
5062129.884637326,5062287.72283578,157.83819845411927,1,1,0,5062287.72283578
3396659.1216773177,3396776.8173954,117.69571808213368,0,1,0,3396659.1216773177
10950523.461304298,10950808.585494716,285.1241904180497,0,1,0,10950523.461304298
5994690.381306537,5994924.83382572,234.4525191821158,1,1,0,5994924.83382572
136808.25456196745,136843.7742794227,35.519717455259524,1,1,0,136843.7742794227
246477.5002228199,246504.8213097108,27.32108689090819,1,1,0,246504.8213097108
1984059.5019844382,1984130.4892228537,70.98723841551691,1,1,0,1984130.4892228537
221592.883482504,221617.83624051305,24.95275800905074,1,1,0,221617.83624051305
4473199.5163095435,4473390.844076175,191.3277666317299,1,1,0,4473390.844076175
8605830.666446242,8606049.570833104,218.9043868612498,1,1,0,8606049.570833104
8660190.869514309,8660423.779262187,232.90974787808955,1,1,0,8660423.779262187
1546375.4343229784,1546423.3652074076,47.93088442925364,1,1,0,1546423.3652074076
1023162.4888987541,1023166.2271389471,3.738240192993544,1,1,0,1023166.2271389471
16142476.34821393,16142449.546176054,-26.802037876099348,1,1,0,16142449.546176054
117464.93800014911,117459.54723762574,-5.390762523369631,1,1,0,117459.54723762574
9053401.817717794,9053620.094306288,218.27658849395812,0,1,0,9053401.817717794
6823403.265164597,6823632.304100297,229.03893570043147,1,1,0,6823632.304100297
12606182.454915939,12606431.939540692,249.48462475277483,0,1,0,12606182.454915939
579185.212373264,579229.1950534495,43.98268018546514,1,1,0,579229.1950534495
229368.04254773862,229405.10826323347,37.065715494856704,0,1,0,229368.04254773862
5032931.654638072,5033067.9570667865,136.302428714931,0,1,0,5032931.654638072
505635.0293831093,505629.48755284917,-5.541830260131974,1,1,0,505629.48755284917
11133860.357771315,11134143.19039201,282.83262069523335,0,1,0,11133860.357771315
1865216.675180399,1865333.8066077041,117.13142730505206,0,1,0,1865216.675180399
2474176.223907786,2474292.91263445,116.68872666405514,1,1,0,2474292.91263445
11308933.182431117,11309127.555768134,194.37333701737225,1,1,0,11309127.555768134
371351.76096132013,371370.107290222,18.34632890188368,0,1,0,371351.76096132013
25692355.381078765,25692699.63185161,344.25077284500003,0,1,0,25692355.381078765
49049533.51043717,49049516.03092731,-17.479509860277176,1,1,0,49049516.03092731
11023186.761196494,11023316.588084126,129.82688763178885,1,1,0,11023316.588084126
15108983.99869042,15109124.344849462,140.3461590409279,0,1,0,15108983.99869042
114258.11541712612,114276.60414228315,18.488725157032604,1,1,0,114276.60414228315
7262505.909070471,7262773.234104987,267.3250345159322,1,1,0,7262773.234104987
5622931.97593603,5622955.117196083,23.141260053031147,1,1,0,5622955.117196083
776229.1366906383,776316.9385157778,87.80182513955515,1,1,0,776316.9385157778
10753432.679771453,10753619.601407578,186.92163612507284,0,1,0,10753432.679771453
5064724.657256247,5064773.859977927,49.202721680514514,1,1,0,5064773.859977927
125632.45175601031,125653.83287933642,21.381123326107627,1,1,0,125653.83287933642
73966.16767497586,73984.89252829658,18.724853320716647,0,1,0,73966.16767497586
143397.80670130212,143419.43481037626,21.628109074139502,1,1,0,143419.43481037626
7298310.738218909,7298501.391419065,190.6532001560554,1,1,0,7298501.391419065
3468995.0762537047,3469103.749983526,108.67372982110828,1,1,0,3469103.749983526
814630.8183530117,814683.2646759427,52.44632293097675,0,1,0,814630.8183530117
2223204.995950113,2223324.837006565,119.84105645213276,1,1,0,2223324.837006565
13464290.526900984,13464491.51527135,200.98837036639452,1,1,0,13464491.51527135
12547179.64335476,12547132.501746817,-47.14160794392228,1,1,0,12547132.501746817
25692355.381078765,25692684.61626786,329.2351890951395,0,1,0,25692355.381078765
911691.9132797144,911763.5302163714,71.61693665699568,0,1,0,911691.9132797144
24552.494452140556,24565.032423988807,12.53797184825089,1,1,0,24565.032423988807
5408579.412974305,5408687.733587429,108.3206131234765,1,1,0,5408687.733587429
24048926.121432032,24049325.224398717,399.10296668484807,0,1,0,24048926.121432032
4630434.0091187805,4630569.52913473,135.52001594938338,0,1,0,4630434.0091187805
1323834.5555094294,1323905.0427301973,70.48722076788545,1,1,0,1323905.0427301973
91302.64300771947,91316.30464861375,13.661640894279117,0,1,0,91302.64300771947
41415.660086455835,41431.03449000565,15.374403549816634,1,1,0,41431.03449000565
14963045.83630955,14963333.267685624,287.43137607350945,1,1,0,14963333.267685624
12780260.198375776,12780470.39228759,210.19391181319952,0,1,0,12780260.198375776
9261969.157809157,9262265.511123464,296.353314306587,0,1,0,9261969.157809157
5452030.376131189,5452215.435574238,185.05944304913282,1,1,0,5452215.435574238
11023186.761196494,11023345.328556856,158.56736036203802,1,1,0,11023345.328556856
2735768.0686973715,2735775.8001281847,7.731430813204497,0,1,0,2735768.0686973715
43564058.15127581,43564164.894108705,106.74283289164305,1,1,0,43564164.894108705
24038.34722782521,24039.127775146615,0.7805473214066296,1,1,0,24039.127775146615
15745495.695766272,15745748.23705095,252.54128467850387,0,1,0,15745495.695766272
949446.97900551,949513.402929602,66.42392409197055,0,1,0,949446.97900551
142964.98354033005,142967.46386886414,2.4803285340894945,1,1,0,142967.46386886414
1833909.0521912493,1834015.0160656287,105.96387437940575,0,1,0,1833909.0521912493
74293.52958226226,74307.09705978929,13.56747752703086,0,1,0,74293.52958226226
4880653.444225869,4880779.609866438,126.16564056929201,1,1,0,4880779.609866438
117464.93800014911,117460.50011732882,-4.437882820289815,0,1,0,117464.93800014911
18136105.88351695,18136261.73190958,155.8483926318586,0,1,0,18136105.88351695
3308808.053273834,3308977.830156562,169.7768827280961,0,1,0,3308808.053273834
1323834.5555094294,1323907.348696576,72.79318714654073,1,1,0,1323907.348696576
43531.92772688013,43548.172134109605,16.244407229474746,0,1,0,43531.92772688013
251866.99430029973,251913.49611843508,46.50181813535164,0,1,0,251866.99430029973
83695.71604461971,83708.12824789363,12.412203273925115,1,1,0,83708.12824789363
2712093.821702228,2712092.9857278434,-0.8359743845649064,0,1,0,2712093.821702228
2933647.5304894857,2933790.729026116,143.19853663025424,1,1,0,2933790.729026116
152699.9780724618,152723.87295343674,23.894880974956322,1,1,0,152723.87295343674
1036195.9052392339,1036270.9632978018,75.05805856792722,0,1,0,1036195.9052392339
16027037.039484648,16027418.537564177,381.4980795290321,1,1,0,16027418.537564177
830884.2326671011,830887.9493523141,3.7166852130321786,1,1,0,830887.9493523141
1102547.2567188914,1102624.0123823266,76.75566343520768,1,1,0,1102624.0123823266
6315424.572603809,6315621.786099891,197.21349608246237,1,1,0,6315621.786099891
1536309.656775106,1536403.8520673846,94.1952922786586,1,1,0,1536403.8520673846
553199.9642455443,553238.4481640995,38.483918555197306,0,1,0,553199.9642455443
1187614.1943890834,1187654.0942447984,39.899855714989826,0,1,0,1187614.1943890834
916899.2555327136,916939.9338514142,40.67831870063674,1,1,0,916939.9338514142
13464290.526900984,13464547.978956142,257.4520551580936,1,1,0,13464547.978956142
3918474.65856107,3918646.212203384,171.5536423139274,1,1,0,3918646.212203384
1097625.1657385358,1097709.477844232,84.3121056961827,0,1,0,1097625.1657385358
361338.9393590597,361371.68233458005,32.74297552037751,1,1,0,361371.68233458005
916899.2555327136,916950.3782126581,51.122679944499396,1,1,0,916950.3782126581
2285308.1498761126,2285370.629370416,62.47949430346489,1,1,0,2285370.629370416
252013.05452287509,252051.8326246403,38.77810176520143,1,1,0,252051.8326246403
10950523.461304298,10950834.85232162,311.3910173214972,0,1,0,10950523.461304298
3555873.389357666,3556011.2529039048,137.8635462387465,1,1,0,3556011.2529039048
2852376.305515184,2852491.166663162,114.86114797787741,0,1,0,2852376.305515184
123886.63063740215,123880.52172994004,-6.108907462112256,1,1,0,123880.52172994004
9053401.817717794,9053608.454887647,206.63716985285282,0,1,0,9053401.817717794
1477879.2613400389,1477985.8510882775,106.58974823867902,0,1,0,1477879.2613400389
2276694.8265848635,2276835.4593424615,140.63275759806857,1,1,0,2276835.4593424615
5925319.265898995,5925461.164593363,141.8986943680793,0,1,0,5925319.265898995
3791610.099972179,3791708.5687410375,98.46876885835081,0,1,0,3791610.099972179
1773178.1788168591,1773298.0258877738,119.84707091469318,1,1,0,1773298.0258877738
15240459.766304024,15240731.621154256,271.85485023260117,0,1,0,15240459.766304024
814630.8183530117,814681.7536404736,50.93528746184893,0,1,0,814630.8183530117
6974419.406856188,6974551.0491732955,131.64231710787863,0,1,0,6974419.406856188
591274.0227204594,591267.1550695432,-6.867650916217826,0,1,0,591274.0227204594
12780260.198375776,12780398.770683829,138.5723080523312,0,1,0,12780260.198375776
11092492.727641108,11092728.518978527,235.79133741930127,0,1,0,11092492.727641108
321945.96354026685,321986.95925191767,40.99571165081579,1,1,0,321986.95925191767
808379.2503040457,808459.2680078205,80.0177037747344,0,1,0,808379.2503040457
178626.14700197647,178658.10014430166,31.95314232519013,1,1,0,178658.10014430166
6137738.923402802,6138004.536155722,265.61275292001665,1,1,0,6138004.536155722
4875585.86184857,4875691.329105962,105.4672573916614,1,1,0,4875691.329105962
4473199.5163095435,4473425.7008282235,226.18451867997646,1,1,0,4473425.7008282235
1784916.1237034977,1785031.1406172668,115.0169137690682,1,1,0,1785031.1406172668
41415.660086455835,41432.70115530757,17.04106885173678,1,1,0,41432.70115530757
194623.6277590105,194655.4600710675,31.83231205699849,0,1,0,194623.6277590105
43531.92772688013,43544.30766805584,12.379941175706335,0,1,0,43531.92772688013
2538430.5795847196,2538537.6930666957,107.11348197609186,1,1,0,2538537.6930666957
40801.915232038744,40817.969501515036,16.054269476291665,0,1,0,40801.915232038744
1317559.8390598523,1317615.5329587555,55.69389890320599,1,1,0,1317615.5329587555
257622.0217765094,257652.93122989303,30.9094533836178,0,1,0,257622.0217765094
585368.5946708199,585434.8832360111,66.28856519120745,0,1,0,585368.5946708199
288196.10653092293,288233.16409009596,37.05755917303031,1,1,0,288233.16409009596
1007463.4510234176,1007527.3779518135,63.92692839587107,0,1,0,1007463.4510234176
128287.41712272058,128322.15360724779,34.73648452720954,1,1,0,128322.15360724779
31668.213321512576,31680.038937672747,11.825616160171194,1,1,0,31680.038937672747
1323834.5555094294,1323904.6511060107,70.0955965812318,1,1,0,1323904.6511060107
21267401.38312578,21267673.262690287,271.87956450879574,0,1,0,21267401.38312578
4274019.019492431,4274200.725696182,181.706203751266,0,1,0,4274019.019492431
9157139.395737441,9157316.06512838,176.66939093917608,1,1,0,9157316.06512838
41415.660086455835,41433.68661595233,18.026529496492003,1,1,0,41433.68661595233
28653.1627601185,28665.8230597363,12.660299617800774,1,1,0,28665.8230597363
8794922.649638599,8795155.528969169,232.87933056987822,1,1,0,8795155.528969169
972233.2565414642,972273.5884811684,40.33193970413413,0,1,0,972233.2565414642
1007463.4510234176,1007526.16187793,62.71085451240651,1,1,0,1007526.16187793
2613654.8035987765,2613760.0533147203,105.24971594382077,1,1,0,2613760.0533147203
2720773.1330530187,2720742.8268799423,-30.306173076387495,1,1,0,2720742.8268799423
89289.63735968676,89300.85467160215,11.217311915388564,0,1,0,89289.63735968676
11092492.727641108,11092742.991228059,250.2635869514197,0,1,0,11092492.727641108
148937.9423668604,148973.33807563537,35.39570877497317,0,1,0,148937.9423668604
1865216.675180399,1865321.3598084634,104.68462806427851,0,1,0,1865216.675180399
231523.73750709067,231576.30743377304,52.569926682364894,0,1,0,231523.73750709067
83695.71604461971,83710.93835557243,15.22231095272582,1,1,0,83710.93835557243
55464697.173974074,55465189.69549896,492.5215248838067,0,1,0,55464697.173974074
3441310.012507437,3441412.857545803,102.84503836603835,1,1,0,3441412.857545803
1887502.0735500637,1887618.791516371,116.71796630742028,0,1,0,1887502.0735500637
4102174.2322281725,4102351.5485700094,177.31634183693677,0,1,0,4102174.2322281725
321519.5527286986,321553.6287269192,34.07599822059274,1,1,0,321553.6287269192
5871384.695678936,5871398.489044047,13.793365110643208,0,1,0,5871384.695678936
2557075.8568376983,2557175.286754674,99.42991697555408,1,1,0,2557175.286754674
716912.0076669466,716979.495347811,67.48768086440396,1,1,0,716979.495347811
480149.34843615216,480168.6892728457,19.340836693532765,0,1,0,480149.34843615216
26988681.274377275,26989144.61812722,463.34374994412065,0,1,0,26988681.274377275
346247.4032302296,346297.3315798649,49.92834963527275,1,1,0,346297.3315798649
55655.11606647748,55662.03840108122,6.922334603739728,0,1,0,55655.11606647748
642908.6820874109,642983.7657516082,75.08366419724189,0,1,0,642908.6820874109
1113629.9438749468,1113697.178537721,67.23466277425177,1,1,0,1113697.178537721
5952628.736709481,5952701.568509711,72.83180022984743,0,1,0,5952628.736709481
15166325.820369095,15166618.602862427,292.7824933324009,0,1,0,15166325.820369095
752209.8151967054,752292.9785418794,83.16334517404903,0,1,0,752209.8151967054
5267397.917790059,5267618.944783531,221.0269934721291,1,1,0,5267618.944783531
89289.63735968676,89299.90571612123,10.268356434462476,0,1,0,89289.63735968676
1295858.0874203388,1295890.3788374467,32.29141710791737,0,1,0,1295858.0874203388
1439949.1875428027,1440059.5069874858,110.3194446831476,1,1,0,1440059.5069874858
5241011.535061381,5241175.609876216,164.0748148355633,1,1,0,5241175.609876216
3264720.039257336,3264905.8263146044,185.78705726843327,1,1,0,3264905.8263146044
