transaction_id,customer_id,predicted_treatment_probability,predicted_control_probability,predicted_probability_uplift,selected_policy_type,selected_policy_parameter,selected_policy,intervention_selected,oracle_control_value,oracle_treatment_value,oracle_incremental_value,production_rank,production_policy_type,production_target_rate,production_capacity,production_intervention_selected,production_decision,production_priority,expected_incremental_recovery_value,economic_opportunity_score,economic_value_band,economic_priority,economic_decision_reason,economic_operator_action,uplift_segment,treatment_control_probability_gap
RECLAIM-V2-005873,C00291,0.7884681457911632,0.5127475015589549,0.2757206442322083,TOP_RATE,0.05,TARGET,1,2014.883345147501,1945.30955,-69.57379514750096,394,TOP_RATE,0.05,500,1,TARGET,TARGET,413.5809663483125,27.572064423220834,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.2757206442322083
RECLAIM-V2-005874,C00469,0.6394993901097865,0.6575263346760646,-0.018026944566278,TOP_RATE,0.05,RETRY_ALL,0,564.77,493.0477060852472,-71.72229391475281,5838,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.01802694456627807
RECLAIM-V2-005875,C00138,0.883972554545964,0.6499789246661923,0.2339936298797716,TOP_RATE,0.05,RETRY_ALL,0,2890.453835395744,2808.2009000000003,-82.25293539574386,719,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,350.9904448196574,23.39936298797716,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.23399362987977168
RECLAIM-V2-005876,C00278,0.5034294728163908,0.4572224485330718,0.046207024283319,TOP_RATE,0.05,RETRY_ALL,0,2000.63,1812.332346317116,-188.29765368288415,4223,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,69.3105364249785,4.6207024283319,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.04620702428331902
RECLAIM-V2-005877,C00022,0.5400872906564929,0.287305060616753,0.2527822300397398,TOP_RATE,0.05,RETRY_ALL,0,2834.5363008921845,2642.48615,-192.05015089218432,549,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,379.17334505960974,25.27822300397398,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.2527822300397399
RECLAIM-V2-005878,C00339,0.5167026608327148,0.5675309847583029,-0.0508283239255881,TOP_RATE,0.05,RETRY_ALL,0,3289.377839415593,3267.2964,-22.08143941559274,6763,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.050828323925588115
RECLAIM-V2-005879,C00525,0.5567863758064441,0.5666615824923559,-0.0098752066859117,TOP_RATE,0.05,RETRY_ALL,0,0.0,9.615819102580332,9.615819102580332,5623,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.009875206685911797
RECLAIM-V2-005880,C00005,0.6238805439546555,0.6919768157955387,-0.0680962718408831,TOP_RATE,0.05,RETRY_ALL,0,806.92,781.6920234370521,-25.2279765629479,7201,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.06809627184088318
RECLAIM-V2-005881,C00241,0.5193238537539354,0.3902133107454212,0.1291105430085142,TOP_RATE,0.05,RETRY_ALL,0,1435.3679565034872,1324.0788,-111.28915650348722,2587,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,193.6658145127713,12.911054300851422,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.1291105430085142
RECLAIM-V2-005882,C00173,0.3428287519546198,0.4774501270944778,-0.134621375139858,TOP_RATE,0.05,RETRY_ALL,0,1641.0600034800214,1613.9024,-27.157603480021407,8453,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.134621375139858
RECLAIM-V2-005883,C00088,0.5209702609353528,0.5698949622206577,-0.0489247012853049,TOP_RATE,0.05,RETRY_ALL,0,1159.9375754151974,1126.80015,-33.13742541519741,6704,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.048924701285304906
RECLAIM-V2-005884,C00841,0.4505171254253862,0.455836877267372,-0.0053197518419858,TOP_RATE,0.05,RETRY_ALL,0,0.0,-24.500117230269403,-24.500117230269403,5508,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.005319751841985798
RECLAIM-V2-005885,C00907,0.2932390366406512,0.5880445434267215,-0.2948055067860703,TOP_RATE,0.05,RETRY_ALL,0,398.8901434225798,354.2747,-44.6154434225798,9827,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.2948055067860703
RECLAIM-V2-005886,C00664,0.6089590291912808,0.8295738718922632,-0.2206148427009824,TOP_RATE,0.05,RETRY_ALL,0,1148.73,1059.91871767887,-88.81128232112997,9535,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.22061484270098242
RECLAIM-V2-005887,C00318,0.3200098389753703,0.4550146739248285,-0.1350048349494582,TOP_RATE,0.05,RETRY_ALL,0,9629.4,9281.951374353204,-347.44862564679534,8460,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.13500483494945825
RECLAIM-V2-005888,C00069,0.513745062363867,0.6660105065449416,-0.1522654441810746,TOP_RATE,0.05,RETRY_ALL,0,1617.79,1620.8942243498072,3.104224349807282,8757,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.15226544418107468
RECLAIM-V2-005889,C00445,0.6259033544059223,0.5559815892136251,0.0699217651922972,TOP_RATE,0.05,RETRY_ALL,0,2268.19,2230.715741593453,-37.4742584065466,3786,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,104.88264778844581,6.99217651922972,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.0699217651922972
RECLAIM-V2-005890,C00941,0.6350888741796535,0.3667701834320666,0.2683186907475869,TOP_RATE,0.05,TARGET,1,92.10312916231918,-9.7427,-101.84582916231918,437,TOP_RATE,0.05,500,1,TARGET,TARGET,402.47803612138034,26.83186907475869,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.26831869074758696
RECLAIM-V2-005891,C00846,0.5510429638622932,0.5330611543772404,0.0179818094850527,TOP_RATE,0.05,RETRY_ALL,0,3097.95,2918.70147717644,-179.2485228235596,4980,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,26.97271422757905,1.79818094850527,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.01798180948505279
RECLAIM-V2-005892,C00673,0.6702506839065752,0.5210622413621141,0.149188442544461,TOP_RATE,0.05,RETRY_ALL,0,71.63097490869912,-15.609099999999998,-87.24007490869911,2138,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,223.78266381669152,14.918844254446102,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.14918844254446106
RECLAIM-V2-005893,C00324,0.6953372839816827,0.5941150719553011,0.1012222120263816,TOP_RATE,0.05,RETRY_ALL,0,898.63,866.0104785645624,-32.619521435437605,3083,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,151.8333180395724,10.12222120263816,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.1012222120263816
RECLAIM-V2-005894,C00004,0.3776620120550236,0.5557121976397207,-0.1780501855846971,TOP_RATE,0.05,RETRY_ALL,0,3532.84,3511.930481241556,-20.909518758443937,9183,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.1780501855846971
RECLAIM-V2-005895,C00523,0.8310476521773562,0.7008687593179426,0.1301788928594136,TOP_RATE,0.05,RETRY_ALL,0,1017.8926239851922,993.41295,-24.47967398519222,2566,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,195.26833928912038,13.017889285941358,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.13017889285941364
RECLAIM-V2-005896,C00156,0.5166513166466074,0.6143964514540594,-0.097745134807452,TOP_RATE,0.05,RETRY_ALL,0,2629.673321268469,2488.34075,-141.3325712684691,7836,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.09774513480745206
RECLAIM-V2-005897,C00401,0.766429289949915,0.5590923121161466,0.2073369778337683,TOP_RATE,0.05,RETRY_ALL,0,713.8742606010984,669.5478999999999,-44.326360601098486,1085,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,311.0054667506525,20.73369778337683,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.20733697783376837
RECLAIM-V2-005898,C00460,0.4220619783031794,0.4672917124138757,-0.0452297341106963,TOP_RATE,0.05,RETRY_ALL,0,6.553652889301259,-6.51705,-13.07070288930126,6593,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.04522973411069631
RECLAIM-V2-005899,C00361,0.2490261214695521,0.2213764630709025,0.0276496583986496,TOP_RATE,0.05,RETRY_ALL,0,610.2121729396081,488.78625,-121.42592293960809,4701,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,41.4744875979744,2.76496583986496,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.027649658398649607
RECLAIM-V2-005900,C00101,0.1657784099814318,0.2049752751743234,-0.0391968651928916,TOP_RATE,0.05,RETRY_ALL,0,116.46536247893168,-3.7539500000000032,-120.21931247893168,6421,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.03919686519289159
RECLAIM-V2-005901,C00709,0.8209319044121388,0.6101260800681956,0.2108058243439432,TOP_RATE,0.05,RETRY_ALL,0,472.6022234978029,436.101,-36.501223497802926,1019,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,316.20873651591484,21.08058243439432,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.21080582434394324
RECLAIM-V2-005902,C00279,0.7681227938284636,0.5074148882870462,0.2607079055414174,TOP_RATE,0.05,TARGET,1,455.06,418.7059644293228,-36.35403557067724,495,TOP_RATE,0.05,500,1,TARGET,TARGET,391.06185831212605,26.070790554141738,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.26070790554141743
RECLAIM-V2-005903,C00155,0.8542065350194917,0.6037620883849407,0.250444446634551,TOP_RATE,0.05,RETRY_ALL,0,2026.14,2028.685080636745,2.545080636744842,574,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,375.6666699518265,25.044444663455103,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.250444446634551
RECLAIM-V2-005904,C00595,0.7683755627822427,0.5878445984478172,0.1805309643344255,TOP_RATE,0.05,RETRY_ALL,0,2678.26,2632.3684484813125,-45.89155151868772,1548,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,270.79644650163823,18.05309643344255,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.1805309643344255
RECLAIM-V2-005905,C00695,0.8100955752093081,0.7434664179003359,0.0666291573089722,TOP_RATE,0.05,RETRY_ALL,0,4219.770464781044,4200.0492,-19.72126478104383,3828,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,99.94373596345831,6.66291573089722,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P60_P70,0.06662915730897223
RECLAIM-V2-005906,C00585,0.7127403486971786,0.6850427246015681,0.0276976240956104,TOP_RATE,0.05,RETRY_ALL,0,26.724320644073615,-4.22805,-30.952370644073618,4699,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,41.5464361434156,2.76976240956104,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.027697624095610496
RECLAIM-V2-005907,C00991,0.5289256347977773,0.4114485050255755,0.1174771297722017,TOP_RATE,0.05,RETRY_ALL,0,0.0,-65.23224625497951,-65.23224625497951,2819,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,176.21569465830257,11.747712977220171,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.11747712977220182
RECLAIM-V2-005908,C00448,0.37220460382903,0.4205362108691712,-0.0483316070401412,TOP_RATE,0.05,RETRY_ALL,0,0.0,-10.627578483763898,-10.627578483763898,6687,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.04833160704014122
RECLAIM-V2-005909,C00271,0.6081914084875198,0.384412640379454,0.2237787681080658,TOP_RATE,0.05,RETRY_ALL,0,10751.67,10585.836504305247,-165.83349569475286,839,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,335.6681521620987,22.37787681080658,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.22377876810806585
RECLAIM-V2-005910,C00674,0.5823812115672393,0.5873405273114384,-0.004959315744199,TOP_RATE,0.05,RETRY_ALL,0,606.82,597.4503397529279,-9.369660247072147,5502,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.004959315744199055
RECLAIM-V2-005911,C00054,0.7532102470381212,0.4394737601687835,0.3137364868693377,TOP_RATE,0.05,TARGET,1,103.68,72.02817288356003,-31.65182711643997,194,TOP_RATE,0.05,500,1,TARGET,TARGET,470.6047303040065,31.37364868693377,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.31373648686933775
RECLAIM-V2-005912,C00452,0.3821084438929771,0.7249442223660928,-0.3428357784731157,TOP_RATE,0.05,RETRY_ALL,0,3028.5590775606506,2779.59715,-248.96192756065057,9943,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.3428357784731157
RECLAIM-V2-005913,C00695,0.8086356026095513,0.7447671753497558,0.0638684272597954,TOP_RATE,0.05,RETRY_ALL,0,4216.093263306183,4200.0492,-16.04406330618258,3872,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,95.8026408896931,6.38684272597954,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P60_P70,0.06386842725979547
RECLAIM-V2-005914,C00696,0.3274824489549273,0.4749300959519765,-0.1474476469970492,TOP_RATE,0.05,RETRY_ALL,0,1748.4819454980443,1652.4487,-96.03324549804438,8676,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.1474476469970492
RECLAIM-V2-005915,C00969,0.3347764784573154,0.388676813846096,-0.0539003353887806,TOP_RATE,0.05,RETRY_ALL,0,0.0,-37.25792462810734,-37.25792462810734,6836,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.053900335388780585
RECLAIM-V2-005916,C00550,0.767432239075964,0.4425774962073924,0.3248547428685716,TOP_RATE,0.05,TARGET,1,3353.0887182552883,3316.9643,-36.12441825528822,127,TOP_RATE,0.05,500,1,TARGET,TARGET,487.2821143028574,32.485474286857155,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.32485474286857163
RECLAIM-V2-005917,C00142,0.5211794612037547,0.4410375078025827,0.0801419534011719,TOP_RATE,0.05,RETRY_ALL,0,71.07971123718123,-8.43795,-79.51766123718123,3561,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,120.21293010175785,8.01419534011719,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.08014195340117197
RECLAIM-V2-005918,C00222,0.4908809686852319,0.5851821808273981,-0.0943012121421661,TOP_RATE,0.05,RETRY_ALL,0,1724.864063951566,1671.0577,-53.80636395156603,7782,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.09430121214216625
RECLAIM-V2-005919,C00816,0.5363932565864431,0.6566443821922703,-0.1202511256058271,TOP_RATE,0.05,RETRY_ALL,0,2283.32,2175.516248454973,-107.80375154502735,8199,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.12025112560582718
RECLAIM-V2-005920,C00035,0.675073277918242,0.6643257301102174,0.0107475478080245,TOP_RATE,0.05,RETRY_ALL,0,374.45,309.83471559607955,-64.61528440392044,5158,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,16.12132171203675,1.07475478080245,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,0.01074754780802456
RECLAIM-V2-005921,C00551,0.4212879793777088,0.7185106168902486,-0.2972226375125398,TOP_RATE,0.05,RETRY_ALL,0,800.8483895217125,727.7653499999999,-73.08303952171264,9834,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.29722263751253986
RECLAIM-V2-005922,C00622,0.405833831931706,0.4527337692088598,-0.0468999372771538,TOP_RATE,0.05,RETRY_ALL,0,884.7666208099255,760.06305,-124.70357080992552,6650,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.0468999372771538
RECLAIM-V2-005923,C00521,0.3807579974379602,0.413390328774857,-0.0326323313368968,TOP_RATE,0.05,RETRY_ALL,0,0.0,-99.59173873190642,-99.59173873190642,6247,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.0326323313368968
