transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,_simulated_failure_probability
T0012167,C00267,2026-01-18 08:39:55,661.49,WALLET,SUCCESS,,0.037314796783847116
T0018884,C00416,2026-01-18 08:40:46,560.29,CARD,SUCCESS,,0.053631711903150865
T0026064,C00573,2026-01-18 08:41:43,2481.81,UPI,SUCCESS,,0.06077947601384191
T0010094,C00220,2026-01-18 08:43:15,5106.19,WALLET,SUCCESS,,0.12061029252045459
T0001598,C00036,2026-01-18 08:45:15,3338.92,UPI,SUCCESS,,0.06459578020550083
T0019870,C00437,2026-01-18 08:46:52,735.57,NETBANKING,SUCCESS,,0.059794990798934376
T0029612,C00644,2026-01-18 08:47:05,5643.59,UPI,SUCCESS,,0.054003380487940324
T0038229,C00832,2026-01-18 08:48:45,1588.01,NETBANKING,SUCCESS,,0.0839856046034958
T0003882,C00086,2026-01-18 08:49:14,2754.11,UPI,SUCCESS,,0.05575723366516717
T0008291,C00180,2026-01-18 08:52:45,4845.27,UPI,SUCCESS,,0.06586592354719337
T0000906,C00020,2026-01-18 08:56:23,5761.34,UPI,SUCCESS,,0.05395359449497836
T0002781,C00065,2026-01-18 08:56:35,1744.59,UPI,SUCCESS,,0.089294046457978
T0023650,C00520,2026-01-18 08:57:46,870.48,UPI,SUCCESS,,0.04156143996338077
T0020529,C00452,2026-01-18 08:59:02,3308.31,WALLET,SUCCESS,,0.08647163306788884
T0007763,C00169,2026-01-18 08:59:41,591.47,CARD,SUCCESS,,0.03620739649528384
T0025283,C00555,2026-01-18 09:02:54,2378.04,UPI,SUCCESS,,0.04120502052704082
T0038122,C00828,2026-01-18 09:05:30,6346.68,CARD,SUCCESS,,0.0650161741850527
T0025074,C00551,2026-01-18 09:06:41,833.08,CARD,SUCCESS,,0.1026501099355091
T0013396,C00293,2026-01-18 09:06:51,2729.97,CARD,SUCCESS,,0.05897794775786419
T0020757,C00457,2026-01-18 09:06:55,1273.76,UPI,SUCCESS,,0.09040499166652789
T0029157,C00636,2026-01-18 09:07:12,1588.46,CARD,SUCCESS,,0.05245458176353622
T0029458,C00641,2026-01-18 09:07:25,2434.97,CARD,SUCCESS,,0.06718181447330811
T0015410,C00341,2026-01-18 09:08:19,371.96,CARD,SUCCESS,,0.039375650764446296
T0042740,C00935,2026-01-18 09:08:23,12700.71,UPI,SUCCESS,,0.1062897285646568
T0038791,C00844,2026-01-18 09:09:50,2283.04,CARD,SUCCESS,,0.057862471650221556
T0002852,C00067,2026-01-18 09:10:55,598.75,CARD,SUCCESS,,0.0806448319413364
T0022363,C00492,2026-01-18 09:11:31,2114.06,CARD,SUCCESS,,0.050622664247245985
T0041450,C00904,2026-01-18 09:15:18,356.77,CARD,SUCCESS,,0.059482999823426946
T0028687,C00627,2026-01-18 09:15:40,7138.99,CARD,SUCCESS,,0.09614810301690493
T0024523,C00540,2026-01-18 09:16:07,250.33,WALLET,SUCCESS,,0.051180407593638795
T0011444,C00251,2026-01-18 09:16:34,991.1,UPI,FAILED,NETWORK_ERROR,0.04321684139319508
T0033625,C00730,2026-01-18 09:16:53,837.39,NETBANKING,SUCCESS,,0.04397752207739173
T0004280,C00094,2026-01-18 09:18:29,1606.89,CARD,SUCCESS,,0.057348003602665426
T0023975,C00526,2026-01-18 09:19:20,254.81,UPI,SUCCESS,,0.04077285639024556
T0003308,C00077,2026-01-18 09:20:58,2554.47,CARD,SUCCESS,,0.053216910254181404
T0045693,C00997,2026-01-18 09:21:12,649.09,UPI,SUCCESS,,0.05551789759539617
T0036034,C00783,2026-01-18 09:21:53,847.4,NETBANKING,SUCCESS,,0.06032236501819379
T0005085,C00113,2026-01-18 09:22:19,2933.34,CARD,SUCCESS,,0.07476890899086744
T0026095,C00574,2026-01-18 09:24:32,764.2,UPI,SUCCESS,,0.0532256418717439
T0010957,C00238,2026-01-18 09:24:55,2199.62,NETBANKING,SUCCESS,,0.05689084465123199
T0034248,C00744,2026-01-18 09:25:24,1320.61,UPI,SUCCESS,,0.1009700999590435
T0044087,C00960,2026-01-18 09:26:44,2429.41,CARD,SUCCESS,,0.07472421344401242
T0021907,C00482,2026-01-18 09:29:22,1911.23,UPI,SUCCESS,,0.05734528779308143
T0001348,C00030,2026-01-18 09:30:16,2690.69,NETBANKING,SUCCESS,,0.07954902327245755
T0027066,C00593,2026-01-18 09:33:07,2005.01,NETBANKING,SUCCESS,,0.06996079711895908
T0044717,C00976,2026-01-18 09:34:50,308.19,UPI,FAILED,BANK_DECLINE,0.0423447834141831
T0002140,C00049,2026-01-18 09:35:56,5450.57,CARD,FAILED,BANK_DECLINE,0.0690674865601537
T0009043,C00196,2026-01-18 09:40:30,1478.46,UPI,SUCCESS,,0.042976553726469746
T0014266,C00314,2026-01-18 09:41:19,742.9,CARD,SUCCESS,,0.036904888851905064
T0008697,C00188,2026-01-18 09:43:49,2264.5,CARD,SUCCESS,,0.0670951719770173
T0004872,C00108,2026-01-18 09:44:25,2552.9,CARD,SUCCESS,,0.05945345448294923
T0035497,C00772,2026-01-18 09:45:01,10026.28,NETBANKING,SUCCESS,,0.10798496453333785
T0034351,C00746,2026-01-18 09:45:15,1448.46,UPI,SUCCESS,,0.07769978720361859
T0017393,C00381,2026-01-18 09:45:46,1198.14,CARD,SUCCESS,,0.04667594199312831
T0029669,C00645,2026-01-18 09:46:07,1153.46,CARD,SUCCESS,,0.0546906580188348
T0028917,C00632,2026-01-18 09:47:28,369.08,UPI,SUCCESS,,0.048038184403323365
T0009516,C00208,2026-01-18 09:48:52,665.48,UPI,SUCCESS,,0.06880097378260396
T0039645,C00863,2026-01-18 09:50:15,1538.24,UPI,SUCCESS,,0.08388527617026985
T0033485,C00728,2026-01-18 09:51:40,3757.26,UPI,SUCCESS,,0.05006545097917502
T0010710,C00232,2026-01-18 09:52:04,4810.43,CARD,SUCCESS,,0.06676975783284002
T0008836,C00192,2026-01-18 09:53:20,904.62,CARD,SUCCESS,,0.07388678634084832
T0009694,C00211,2026-01-18 09:53:36,1768.3,UPI,SUCCESS,,0.06322295630303656
T0022154,C00487,2026-01-18 09:55:23,1792.31,NETBANKING,SUCCESS,,0.06235398532325178
T0029679,C00645,2026-01-18 09:55:28,1948.52,CARD,SUCCESS,,0.05889699999115578
T0018184,C00401,2026-01-18 09:56:39,2912.84,UPI,FAILED,INSUFFICIENT_FUNDS,0.06723698509947829
T0019260,C00424,2026-01-18 09:57:12,804.56,CARD,SUCCESS,,0.05583041204497858
T0037704,C00819,2026-01-18 09:57:58,853.41,CARD,SUCCESS,,0.07219908089026342
T0024330,C00535,2026-01-18 09:58:35,2012.17,UPI,SUCCESS,,0.046324896704381155
T0018241,C00402,2026-01-18 09:59:33,1768.2,CARD,SUCCESS,,0.07229404081955128
T0029582,C00643,2026-01-18 09:59:42,223.37,UPI,SUCCESS,,0.0631244671988821
T0011722,C00257,2026-01-18 10:00:04,1212.95,UPI,SUCCESS,,0.04952861537189321
T0024662,C00543,2026-01-18 10:00:13,442.73,CARD,SUCCESS,,0.058168303574703255
T0039856,C00869,2026-01-18 10:01:02,3585.18,CARD,SUCCESS,,0.0649911597440987
T0006187,C00136,2026-01-18 10:01:31,930.09,UPI,SUCCESS,,0.04840183177206986
T0041902,C00914,2026-01-18 10:03:01,670.84,UPI,SUCCESS,,0.041464916823867326
T0029578,C00643,2026-01-18 10:03:36,3040.99,UPI,SUCCESS,,0.08327021002343583
T0022854,C00502,2026-01-18 10:04:21,1458.81,NETBANKING,SUCCESS,,0.06889451860967867
T0043072,C00941,2026-01-18 10:04:59,1107.59,CARD,SUCCESS,,0.06709772026978877
T0015394,C00340,2026-01-18 10:05:06,2579.18,UPI,SUCCESS,,0.03988387210318895
T0026644,C00586,2026-01-18 10:11:13,1998.95,UPI,SUCCESS,,0.0854592211260321
T0023315,C00512,2026-01-18 10:11:20,2941.2,CARD,SUCCESS,,0.09304125652936777
T0045225,C00986,2026-01-18 10:13:56,3266.96,UPI,SUCCESS,,0.0884359526766534
T0009346,C00203,2026-01-18 10:14:38,2372.43,UPI,SUCCESS,,0.04343788192250533
T0004698,C00105,2026-01-18 10:15:08,1819.67,UPI,SUCCESS,,0.058419223805352534
T0019020,C00418,2026-01-18 10:17:39,187.77,NETBANKING,SUCCESS,,0.042944277698316845
T0025108,C00552,2026-01-18 10:18:27,422.76,NETBANKING,SUCCESS,,0.05969364119980324
T0007259,C00158,2026-01-18 10:19:39,512.73,CARD,SUCCESS,,0.06926938823126419
T0011485,C00252,2026-01-18 10:21:00,893.66,UPI,SUCCESS,,0.047389065726654876
T0017666,C00388,2026-01-18 10:22:05,305.9,NETBANKING,SUCCESS,,0.03951407557257912
T0023414,C00515,2026-01-18 10:22:17,6022.33,UPI,SUCCESS,,0.08141491547549497
T0001201,C00027,2026-01-18 10:23:59,2291.85,UPI,SUCCESS,,0.0517545234063589
T0043164,C00942,2026-01-18 10:24:17,1788.67,WALLET,SUCCESS,,0.048188317776094856
T0008035,C00174,2026-01-18 10:25:49,1089.8,UPI,SUCCESS,,0.10270219087708705
T0036484,C00793,2026-01-18 10:27:19,4141.37,NETBANKING,SUCCESS,,0.056567027417403645
T0009258,C00201,2026-01-18 10:29:14,5224.24,CARD,SUCCESS,,0.10764584602081591
T0015451,C00341,2026-01-18 10:30:13,2377.55,CARD,SUCCESS,,0.048836487482231
T0035168,C00764,2026-01-18 10:32:32,1892.68,UPI,FAILED,BANK_DECLINE,0.04130542934192537
T0037053,C00804,2026-01-18 10:32:48,1546.64,CARD,SUCCESS,,0.06196321162091865
T0016907,C00371,2026-01-18 10:33:34,1412.48,UPI,SUCCESS,,0.037569130386441135
T0024707,C00544,2026-01-18 10:35:00,2594.33,UPI,SUCCESS,,0.06259484031163635
T0042616,C00932,2026-01-18 10:35:47,1454.82,CARD,SUCCESS,,0.052185469499429295
T0023715,C00522,2026-01-18 10:36:10,2274.39,CARD,FAILED,BANK_DECLINE,0.06498523369433741
T0026946,C00591,2026-01-18 10:36:15,1491.7,UPI,SUCCESS,,0.06708271320129212
T0000196,C00005,2026-01-18 10:37:12,2274.45,NETBANKING,SUCCESS,,0.06491535757329138
T0013018,C00286,2026-01-18 10:39:19,6884.18,UPI,SUCCESS,,0.05239060725079539
T0005110,C00114,2026-01-18 10:40:11,1053.62,CARD,FAILED,INSUFFICIENT_FUNDS,0.03835881224186893
T0015368,C00339,2026-01-18 10:44:23,993.82,UPI,SUCCESS,,0.050664368265951575
T0006048,C00133,2026-01-18 10:45:43,5827.05,UPI,SUCCESS,,0.07907481794470986
T0039709,C00865,2026-01-18 10:45:53,4087.83,UPI,SUCCESS,,0.05245116700956399
T0035421,C00771,2026-01-18 10:48:22,767.65,NETBANKING,SUCCESS,,0.06163219179201569
T0027228,C00596,2026-01-18 10:48:38,974.03,UPI,SUCCESS,,0.03704449369275096
T0013051,C00286,2026-01-18 10:49:27,733.5,UPI,SUCCESS,,0.03647771841192445
T0040372,C00880,2026-01-18 10:49:45,2892.39,UPI,SUCCESS,,0.0375971945723244
T0040088,C00873,2026-01-18 10:50:53,5803.14,UPI,SUCCESS,,0.08443833137840413
T0016509,C00361,2026-01-18 10:51:13,2365.43,UPI,SUCCESS,,0.11268539762309439
T0034174,C00743,2026-01-18 10:51:27,268.62,CARD,SUCCESS,,0.059166862114598595
T0017989,C00395,2026-01-18 10:57:18,592.28,UPI,SUCCESS,,0.06374843822091278
T0010301,C00223,2026-01-18 10:59:00,1135.24,UPI,SUCCESS,,0.0436555550002149
T0031675,C00687,2026-01-18 10:59:26,1082.54,NETBANKING,SUCCESS,,0.06246340348306172
T0028450,C00623,2026-01-18 11:01:03,1427.67,CARD,SUCCESS,,0.058582187322822145
T0044810,C00978,2026-01-18 11:01:57,592.83,CARD,SUCCESS,,0.04692599878021189
T0011979,C00263,2026-01-18 11:02:10,3155.8,CARD,SUCCESS,,0.04520625867491933
T0045391,C00990,2026-01-18 11:02:31,8465.42,CARD,SUCCESS,,0.0915709584947257
T0026345,C00579,2026-01-18 11:02:34,1467.44,CARD,SUCCESS,,0.046727473575920796
T0010022,C00218,2026-01-18 11:03:02,4186.99,CARD,SUCCESS,,0.09985516331700559
T0018405,C00404,2026-01-18 11:03:12,3635.28,NETBANKING,SUCCESS,,0.046923828225873675
T0031788,C00690,2026-01-18 11:03:19,653.17,UPI,SUCCESS,,0.07562022002008899
T0011712,C00256,2026-01-18 11:04:57,1801.24,UPI,SUCCESS,,0.045171945306100254
T0016995,C00373,2026-01-18 11:08:04,3814.56,CARD,SUCCESS,,0.07661221969288849
T0007284,C00159,2026-01-18 11:08:15,1812.9,UPI,SUCCESS,,0.060903914518815466
T0020129,C00443,2026-01-18 11:09:56,1744.18,UPI,SUCCESS,,0.046452855191912036
T0023740,C00522,2026-01-18 11:11:05,8041.12,CARD,SUCCESS,,0.08222526304538404
T0015830,C00348,2026-01-18 11:11:56,3347.85,NETBANKING,SUCCESS,,0.042801352562069
T0041165,C00897,2026-01-18 11:13:43,1303.56,UPI,SUCCESS,,0.08572919434880061
T0037984,C00826,2026-01-18 11:14:29,1489.64,UPI,SUCCESS,,0.043386449769702295
T0013878,C00304,2026-01-18 11:14:37,1667.74,CARD,SUCCESS,,0.08133252261661274
T0011362,C00248,2026-01-18 11:14:41,13999.7,UPI,SUCCESS,,0.09167229842912963
T0018517,C00407,2026-01-18 11:14:43,826.34,CARD,SUCCESS,,0.062366163890564916
T0041925,C00914,2026-01-18 11:15:08,2187.87,UPI,SUCCESS,,0.048381263349612194
T0034275,C00745,2026-01-18 11:15:25,805.0,UPI,SUCCESS,,0.04184411995647042
T0014794,C00326,2026-01-18 11:15:52,846.8,UPI,SUCCESS,,0.051834880845842965
T0041231,C00899,2026-01-18 11:16:40,2317.61,UPI,FAILED,NETWORK_ERROR,0.06582114571479536
T0000187,C00005,2026-01-18 11:17:00,8682.35,NETBANKING,SUCCESS,,0.08343889721723416
T0021742,C00479,2026-01-18 11:22:04,2392.33,NETBANKING,SUCCESS,,0.06581520488319786
T0019229,C00423,2026-01-18 11:23:45,6264.83,NETBANKING,SUCCESS,,0.05605094404553658
T0020528,C00452,2026-01-18 11:23:55,1315.42,WALLET,SUCCESS,,0.07497010204583
T0034635,C00752,2026-01-18 11:25:57,382.18,UPI,SUCCESS,,0.05108714817984232
T0031403,C00682,2026-01-18 11:26:06,506.04,UPI,SUCCESS,,0.04947192990531793
T0001071,C00023,2026-01-18 11:27:51,838.44,WALLET,SUCCESS,,0.05237676375039827
T0006348,C00138,2026-01-18 11:28:35,2714.14,UPI,SUCCESS,,0.051151611338245945
T0030573,C00666,2026-01-18 11:28:53,4445.41,WALLET,FAILED,INSUFFICIENT_FUNDS,0.10688656890678293
T0038180,C00830,2026-01-18 11:32:33,710.35,CARD,SUCCESS,,0.06662264936901711
T0023879,C00525,2026-01-18 11:33:36,1256.01,CARD,FAILED,BANK_DECLINE,0.045641322089996085
T0027287,C00597,2026-01-18 11:33:46,1479.15,UPI,SUCCESS,,0.07181299036454353
T0002688,C00062,2026-01-18 11:34:00,495.54,CARD,SUCCESS,,0.03520902797428222
T0040761,C00888,2026-01-18 11:35:20,2696.11,CARD,SUCCESS,,0.06433784338140586
T0039098,C00851,2026-01-18 11:37:31,799.66,WALLET,SUCCESS,,0.052815214774619104
T0044845,C00978,2026-01-18 11:37:51,2933.97,CARD,SUCCESS,,0.05813541460492152
T0040811,C00889,2026-01-18 11:38:04,1807.54,CARD,SUCCESS,,0.08367757353372526
T0045642,C00995,2026-01-18 11:38:17,3105.97,UPI,SUCCESS,,0.046104621425321145
T0042420,C00928,2026-01-18 11:38:29,1940.19,UPI,SUCCESS,,0.06845107298995762
T0008743,C00190,2026-01-18 11:38:42,1751.16,NETBANKING,SUCCESS,,0.05920185504171691
T0035825,C00778,2026-01-18 11:38:43,527.61,CARD,SUCCESS,,0.049931807942719446
T0027055,C00593,2026-01-18 11:40:31,2109.97,NETBANKING,SUCCESS,,0.07052132953861386
T0038089,C00827,2026-01-18 11:42:19,730.46,CARD,SUCCESS,,0.04259474477456658
T0044766,C00977,2026-01-18 11:43:40,427.45,UPI,SUCCESS,,0.05611220672755052
T0036576,C00795,2026-01-18 11:44:08,1268.56,WALLET,SUCCESS,,0.06302744430841106
T0008797,C00191,2026-01-18 11:46:09,178.53,UPI,SUCCESS,,0.06107328391666071
T0014053,C00308,2026-01-18 11:47:47,889.75,UPI,SUCCESS,,0.0674704575306781
T0001046,C00023,2026-01-18 11:48:29,2622.54,WALLET,SUCCESS,,0.061460547549771066
T0034517,C00749,2026-01-18 11:48:43,1861.49,CARD,SUCCESS,,0.09536813809670969
T0044453,C00969,2026-01-18 11:48:51,512.48,UPI,SUCCESS,,0.0471479903450966
T0014260,C00314,2026-01-18 11:50:43,6220.79,CARD,SUCCESS,,0.05183540759790335
T0025598,C00562,2026-01-18 11:52:39,990.85,CARD,SUCCESS,,0.04468217611304145
T0021797,C00480,2026-01-18 11:52:58,1040.03,CARD,SUCCESS,,0.04156145119318268
T0037630,C00817,2026-01-18 11:53:09,2054.77,UPI,FAILED,BANK_DECLINE,0.061987658698793205
T0026967,C00591,2026-01-18 11:55:21,1347.73,UPI,SUCCESS,,0.06615751821983812
T0034976,C00760,2026-01-18 11:55:25,2452.1,NETBANKING,SUCCESS,,0.05702916540873672
T0020618,C00453,2026-01-18 11:55:36,5658.35,UPI,SUCCESS,,0.11552579583985077
T0026348,C00579,2026-01-18 11:57:59,620.66,CARD,SUCCESS,,0.042263232620652964
T0001379,C00031,2026-01-18 11:58:47,13334.16,UPI,SUCCESS,,0.08055442147592778
T0031227,C00679,2026-01-18 11:59:22,2284.3,CARD,SUCCESS,,0.0591434366927846
T0022348,C00492,2026-01-18 11:59:46,2804.59,CARD,SUCCESS,,0.05308390443290929
T0014355,C00316,2026-01-18 11:59:54,4364.44,CARD,FAILED,NETWORK_ERROR,0.05440881113588647
T0039533,C00861,2026-01-18 11:59:55,2906.18,WALLET,SUCCESS,,0.06065928009240637
T0026063,C00573,2026-01-18 12:00:52,728.64,UPI,SUCCESS,,0.05152186479839741
T0018543,C00409,2026-01-18 12:01:17,659.92,CARD,SUCCESS,,0.027896079700784875
T0042465,C00928,2026-01-18 12:02:59,15083.88,UPI,SUCCESS,,0.10102441501102481
T0001980,C00045,2026-01-18 12:05:22,3478.79,CARD,SUCCESS,,0.09658890852870775
T0020668,C00455,2026-01-18 12:05:45,993.65,CARD,SUCCESS,,0.0504758637270928
T0001802,C00041,2026-01-18 12:07:00,20318.59,UPI,SUCCESS,,0.0880294677496438
T0028439,C00623,2026-01-18 12:08:08,4102.75,CARD,SUCCESS,,0.0697040424591111
T0003273,C00076,2026-01-18 12:09:03,2095.56,UPI,SUCCESS,,0.055024015668074716
T0032036,C00696,2026-01-18 12:09:53,1239.04,UPI,SUCCESS,,0.04776355738986735
T0002226,C00051,2026-01-18 12:10:18,627.75,UPI,SUCCESS,,0.037572556981708166
T0027718,C00606,2026-01-18 12:12:36,2870.91,UPI,SUCCESS,,0.06071334021228782
T0006380,C00139,2026-01-18 12:14:26,2104.38,CARD,FAILED,LIMIT_EXCEEDED,0.07240252658984306
T0042356,C00926,2026-01-18 12:14:57,5407.65,UPI,SUCCESS,,0.0858555428914279
T0003676,C00082,2026-01-18 12:15:11,1166.52,UPI,FAILED,INSUFFICIENT_FUNDS,0.09236865436546289
T0030635,C00667,2026-01-18 12:17:04,923.6,CARD,SUCCESS,,0.07839186281519377
T0001445,C00033,2026-01-18 12:18:30,867.64,UPI,SUCCESS,,0.044465949669347395
T0020947,C00461,2026-01-18 12:20:45,638.14,NETBANKING,SUCCESS,,0.08217436960833599
T0012704,C00279,2026-01-18 12:21:19,3552.2,UPI,SUCCESS,,0.048412077850582866
T0017519,C00385,2026-01-18 12:21:23,6403.71,CARD,FAILED,BANK_DECLINE,0.059537727119587734
T0022963,C00505,2026-01-18 12:21:51,1840.28,UPI,SUCCESS,,0.05052812812452416
T0003565,C00080,2026-01-18 12:22:52,312.01,CARD,SUCCESS,,0.07349107265606089
T0013394,C00293,2026-01-18 12:22:54,915.63,CARD,SUCCESS,,0.050383648379446117
T0040834,C00890,2026-01-18 12:23:33,1787.03,UPI,SUCCESS,,0.05479061230251335
T0013516,C00296,2026-01-18 12:24:19,2016.4,CARD,SUCCESS,,0.0636053994066412
T0035081,C00762,2026-01-18 12:25:05,1640.59,UPI,SUCCESS,,0.07347019837544083
T0003064,C00071,2026-01-18 12:26:36,3502.16,UPI,SUCCESS,,0.10196757310447584
T0024178,C00532,2026-01-18 12:27:19,375.99,UPI,SUCCESS,,0.058422482321137274
T0011510,C00252,2026-01-18 12:27:21,683.6,UPI,SUCCESS,,0.04607962514157326
T0006658,C00145,2026-01-18 12:27:34,2620.14,CARD,SUCCESS,,0.10734611419204983
T0025702,C00566,2026-01-18 12:27:41,1062.01,UPI,SUCCESS,,0.06220258639552882
T0033842,C00735,2026-01-18 12:28:55,1624.74,UPI,SUCCESS,,0.08096918647737307
T0021793,C00480,2026-01-18 12:29:26,2587.5,CARD,SUCCESS,,0.04756115253073016
T0044994,C00982,2026-01-18 12:30:02,531.27,CARD,SUCCESS,,0.0832643031792702
T0020936,C00461,2026-01-18 12:30:02,2537.73,NETBANKING,SUCCESS,,0.09790846153432427
T0045052,C00983,2026-01-18 12:30:04,1772.19,CARD,SUCCESS,,0.08312506783840341
T0039686,C00865,2026-01-18 12:31:37,1709.46,UPI,SUCCESS,,0.0451518355166574
T0010696,C00232,2026-01-18 12:31:39,417.24,CARD,SUCCESS,,0.04787342151115763
T0018499,C00407,2026-01-18 12:33:10,3017.23,CARD,SUCCESS,,0.07493333444111501
T0020676,C00455,2026-01-18 12:33:40,516.89,CARD,SUCCESS,,0.04729990327281412
T0008606,C00186,2026-01-18 12:34:50,1136.23,CARD,SUCCESS,,0.09510660641431226
T0026104,C00574,2026-01-18 12:34:52,1338.66,UPI,SUCCESS,,0.056890698478386445
T0028013,C00613,2026-01-18 12:37:15,763.7,UPI,FAILED,BANK_DECLINE,0.07104607019774814
T0002396,C00055,2026-01-18 12:37:55,864.24,WALLET,SUCCESS,,0.05867746118199129
T0020908,C00460,2026-01-18 12:38:11,1086.44,UPI,SUCCESS,,0.0512471138818921
T0025536,C00560,2026-01-18 12:38:18,1130.61,UPI,SUCCESS,,0.04904747532829041
T0012449,C00273,2026-01-18 12:38:33,1111.29,UPI,SUCCESS,,0.0414382454518462
T0007329,C00160,2026-01-18 12:39:25,12559.1,CARD,SUCCESS,,0.118132294428682
T0009936,C00217,2026-01-18 12:39:47,4178.96,UPI,SUCCESS,,0.07371081913187547
T0014010,C00307,2026-01-18 12:39:51,1915.41,CARD,SUCCESS,,0.03708397313445866
T0033996,C00738,2026-01-18 12:40:48,1120.78,CARD,SUCCESS,,0.04104736608860257
T0018983,C00418,2026-01-18 12:41:31,523.21,NETBANKING,SUCCESS,,0.04557400495539455
T0034667,C00753,2026-01-18 12:41:44,4055.8,CARD,SUCCESS,,0.0666301015781293
T0024481,C00538,2026-01-18 12:44:09,405.82,UPI,SUCCESS,,0.03891272411782005
T0043269,C00944,2026-01-18 12:44:22,236.98,UPI,SUCCESS,,0.04297141786566708
T0044167,C00963,2026-01-18 12:44:52,1154.07,UPI,SUCCESS,,0.07273148362487367
T0016324,C00357,2026-01-18 12:45:10,1189.97,CARD,SUCCESS,,0.038884444484962595
T0038582,C00840,2026-01-18 12:45:28,1250.29,CARD,SUCCESS,,0.048979831587571875
T0037554,C00816,2026-01-18 12:46:07,3166.63,UPI,SUCCESS,,0.09525184789798959
T0007444,C00162,2026-01-18 12:46:17,422.07,UPI,SUCCESS,,0.06581106341383273
T0019277,C00424,2026-01-18 12:46:50,1511.01,CARD,SUCCESS,,0.060347251218443164
T0028292,C00619,2026-01-18 12:46:54,324.34,UPI,SUCCESS,,0.034649148386705686
T0027998,C00613,2026-01-18 12:46:59,868.01,UPI,SUCCESS,,0.07199999762790389
T0029690,C00646,2026-01-18 12:47:36,1426.5,CARD,FAILED,INSUFFICIENT_FUNDS,0.04310666005366443
T0010649,C00231,2026-01-18 12:48:46,2259.13,UPI,SUCCESS,,0.05288248056929004
T0026069,C00573,2026-01-18 12:51:55,430.01,UPI,SUCCESS,,0.04925355573940168
T0027666,C00606,2026-01-18 12:52:18,1217.01,UPI,SUCCESS,,0.053237269234160944
T0038567,C00839,2026-01-18 12:53:58,425.27,UPI,SUCCESS,,0.059257288973347755
T0015162,C00335,2026-01-18 12:54:12,1319.88,WALLET,SUCCESS,,0.06420781678254599
T0001651,C00038,2026-01-18 12:56:11,881.84,CARD,SUCCESS,,0.054747384302433574
T0019177,C00422,2026-01-18 12:57:16,582.68,UPI,SUCCESS,,0.05423457210797377
T0037494,C00814,2026-01-18 12:58:05,3385.22,CARD,SUCCESS,,0.08418228240519912
T0002529,C00058,2026-01-18 12:58:59,3115.04,UPI,SUCCESS,,0.054487408352471275
T0014864,C00327,2026-01-18 12:59:26,2557.59,CARD,SUCCESS,,0.08511205036520077
T0021967,C00483,2026-01-18 12:59:54,807.14,UPI,SUCCESS,,0.04125305518451543
T0022623,C00497,2026-01-18 13:00:27,447.02,NETBANKING,SUCCESS,,0.042164656048376006
T0026321,C00578,2026-01-18 13:01:21,2609.53,UPI,SUCCESS,,0.09023930242037197
T0028299,C00619,2026-01-18 13:03:57,3206.72,UPI,FAILED,INSUFFICIENT_FUNDS,0.04572633031284009
T0018571,C00409,2026-01-18 13:04:05,4023.11,CARD,SUCCESS,,0.03646849030139743
T0005247,C00117,2026-01-18 13:04:14,506.92,UPI,SUCCESS,,0.04502135263721445
T0035627,C00774,2026-01-18 13:04:21,543.9,CARD,SUCCESS,,0.05252985917975371
T0041066,C00894,2026-01-18 13:04:55,610.58,CARD,SUCCESS,,0.06321002717881746
T0012325,C00271,2026-01-18 13:04:59,1667.1,CARD,SUCCESS,,0.06447501930627711
T0040067,C00873,2026-01-18 13:06:08,7403.61,UPI,SUCCESS,,0.08861235850697607
T0008987,C00194,2026-01-18 13:06:30,826.29,UPI,SUCCESS,,0.03903390211218384
T0005815,C00128,2026-01-18 13:06:52,4893.57,NETBANKING,SUCCESS,,0.11263426167225944
T0033804,C00733,2026-01-18 13:07:20,1630.36,NETBANKING,SUCCESS,,0.10184970263001808
T0007292,C00159,2026-01-18 13:08:13,4163.44,UPI,SUCCESS,,0.07019005375030779
T0035760,C00777,2026-01-18 13:09:29,2080.35,CARD,SUCCESS,,0.06968901617178222
T0033684,C00731,2026-01-18 13:10:15,1725.23,UPI,SUCCESS,,0.08986318447943795
T0045784,C00999,2026-01-18 13:10:41,1052.24,UPI,SUCCESS,,0.07660758726775935
T0021738,C00479,2026-01-18 13:10:49,3484.31,NETBANKING,SUCCESS,,0.07023686960063436
T0024772,C00545,2026-01-18 13:11:31,520.31,UPI,SUCCESS,,0.030030786036350055
T0017998,C00396,2026-01-18 13:11:50,1137.57,UPI,SUCCESS,,0.045541817464371144
T0005367,C00118,2026-01-18 13:12:13,1637.61,UPI,SUCCESS,,0.0380106945939848
T0035837,C00778,2026-01-18 13:12:58,781.47,CARD,SUCCESS,,0.05178690617110857
T0045251,C00986,2026-01-18 13:13:42,7538.14,UPI,SUCCESS,,0.10344933060102503
T0013268,C00291,2026-01-18 13:15:51,2185.51,NETBANKING,FAILED,PAYMENT_TIMEOUT,0.07114215853795934
T0003598,C00081,2026-01-18 13:16:06,1688.37,UPI,SUCCESS,,0.05436526244994306
T0022979,C00505,2026-01-18 13:17:25,450.57,UPI,SUCCESS,,0.0430510985920116
T0017293,C00378,2026-01-18 13:17:55,8657.33,UPI,SUCCESS,,0.05966031856934807
T0011861,C00261,2026-01-18 13:18:14,571.01,UPI,SUCCESS,,0.04981920999220857
