transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share,recoverability_score,model_confidence,base_recovery_probability,recommended_action,action_recovery_probability,expected_recovery,intervention_cost,expected_net_recovery,decision_reason,priority,opportunity_rank
T0031734,C00688,2026-01-15 09:27:01,4177.75,CARD,FAILED,BANK_DECLINE,12,12.0,0.0,1.0,55.89722222222223,1,NONE,8.0,8.0,0.0,1564.2125,0.0,2.6708327672870533,0.6666666666666666,1,55.89722222222223,-1.0,1.0,84.36,33.71,0.7649,RETRY_NOW,0.5507,2300.8,1.5,2299.3,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,398
T0033851,C00735,2026-01-15 09:32:43,3700.07,UPI,FAILED,BANK_DECLINE,20,17.0,3.0,0.85,22.51944444444445,1,NONE,5.0,2.0,3.0,1779.166,0.6,2.079665416268072,0.25,1,22.51944444444445,94.925,1.0,67.79,51.57,0.6248,RETRY_NOW,0.4499,1664.5,1.5,1663.0,elevated recent failure rate; previous payment succeeded,HIGH,701
T0027971,C00613,2026-01-15 09:58:06,2493.25,UPI,FAILED,BANK_DECLINE,21,18.0,3.0,0.8571428571428571,12.309722222222222,0,BANK_DECLINE,14.0,12.0,2.0,1988.0964285714283,0.1428571428571428,1.254089069407743,0.6666666666666666,2,12.78111111111111,12.309722222222222,1.0,55.48,54.36,0.4667,RETRY_NOW,0.336,837.79,1.5,836.29,repeated consecutive failures,MEDIUM,1542
T0033256,C00723,2026-01-15 09:58:19,807.47,CARD,FAILED,INSUFFICIENT_FUNDS,24,23.0,1.0,0.9583333333333334,5.983611111111111,1,NONE,14.0,14.0,0.0,3192.563571428572,0.0,0.2529221366886306,0.5833333333333334,1,5.983611111111111,303.7366666666667,1.0,86.75,56.0,0.7819,DELAYED_RETRY,0.5935,479.2,1.0,478.2,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2191
T0010295,C00223,2026-01-15 10:07:47,1697.93,UPI,FAILED,PAYMENT_TIMEOUT,31,30.0,1.0,0.967741935483871,15.884722222222225,1,NONE,18.0,18.0,0.0,1352.8761111111112,0.0,1.255052096829101,0.5806451612903226,1,15.884722222222225,185.1483333333333,1.0,89.34,69.36,0.8031,RETRY_NOW,0.6476,1099.61,1.5,1098.11,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1198
T0013432,C00294,2026-01-15 11:22:22,1806.14,CARD,FAILED,LIMIT_EXCEEDED,22,20.0,2.0,0.9090909090909092,7.936388888888889,1,NONE,9.0,9.0,0.0,1887.6922222222224,0.0,0.9567979243320622,0.4090909090909091,1,7.936388888888889,186.1225,1.0,83.24,49.43,0.7514,RETRY_NOW,0.541,977.14,1.5,975.64,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1343
T0001412,C00032,2026-01-15 12:10:14,2018.54,UPI,FAILED,LIMIT_EXCEEDED,22,21.0,1.0,0.9545454545454546,3.3430555555555554,1,NONE,11.0,10.0,1.0,2206.4272727272723,0.0909090909090909,0.9148454721124648,0.5,1,3.3430555555555554,14.6325,1.0,83.5,52.68,0.7557,RETRY_NOW,0.5441,1098.3,1.5,1096.8,strong historical payment reliability; previous payment succeeded,HIGH,1199
T0043071,C00941,2026-01-15 12:13:09,2758.32,CARD,FAILED,BANK_DECLINE,27,27.0,0.0,1.0,2.3469444444444445,1,NONE,18.0,18.0,0.0,2106.6533333333336,0.0,1.3093374008696257,0.6666666666666666,1,2.3469444444444445,-1.0,1.0,89.8,63.36,0.8084,RETRY_NOW,0.582,1605.47,1.5,1603.97,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,743
T0032999,C00718,2026-01-15 12:18:48,2071.57,CARD,FAILED,LIMIT_EXCEEDED,28,26.0,2.0,0.9285714285714286,10.686944444444444,0,INSUFFICIENT_FUNDS,20.0,18.0,2.0,2111.7025000000003,0.1,0.98099519226785,0.7142857142857143,2,29.919444444444444,10.686944444444444,1.0,61.5,68.29,0.5184,RETRY_NOW,0.3732,773.21,1.5,771.71,strong historical payment reliability; repeated consecutive failures,MEDIUM,1651
T0000153,C00004,2026-01-15 12:20:26,3532.84,CARD,FAILED,LIMIT_EXCEEDED,15,15.0,0.0,1.0,2.901111111111111,1,NONE,10.0,10.0,0.0,2107.257,0.0,1.676511218138082,0.6666666666666666,1,2.901111111111111,-1.0,1.0,85.45,39.64,0.7736,RETRY_NOW,0.557,1967.76,1.5,1966.26,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,526
T0034412,C00747,2026-01-15 12:41:37,1432.01,CARD,FAILED,INSUFFICIENT_FUNDS,29,22.0,7.0,0.7586206896551724,1.5352777777777775,1,NONE,19.0,13.0,6.0,1646.7131578947367,0.3157894736842105,0.8696171480349213,0.6551724137931034,1,1.5352777777777775,30.9175,1.0,76.85,73.39,0.6927,DELAYED_RETRY,0.5258,752.89,1.0,751.89,elevated recent failure rate; previous payment succeeded,MEDIUM,1691
T0024015,C00527,2026-01-15 12:56:10,2140.68,UPI,FAILED,PAYMENT_TIMEOUT,16,15.0,1.0,0.9375,39.34555555555556,1,NONE,9.0,8.0,1.0,1443.9166666666667,0.1111111111111111,1.4825509320713337,0.5625,1,39.34555555555556,174.02666666666667,1.0,81.12,42.65,0.7358,RETRY_NOW,0.5933,1270.17,1.5,1268.67,strong historical payment reliability; previous payment succeeded,HIGH,1015
T0008022,C00174,2026-01-15 12:59:43,1958.15,UPI,FAILED,INSUFFICIENT_FUNDS,30,27.0,3.0,0.9,2.505,1,NONE,17.0,17.0,0.0,1988.851764705882,0.0,0.9845630703852772,0.5666666666666667,1,2.505,258.88194444444446,1.0,86.82,67.14,0.7796,DELAYED_RETRY,0.5917,1158.67,1.0,1157.67,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1121
T0006222,C00136,2026-01-15 13:14:54,2764.82,UPI,FAILED,PAYMENT_TIMEOUT,29,27.0,2.0,0.9310344827586208,12.890277777777778,1,NONE,11.0,10.0,1.0,3356.151818181818,0.0909090909090909,0.8238065945115173,0.3793103448275862,1,12.890277777777778,164.97916666666666,1.0,83.67,63.18,0.7559,RETRY_NOW,0.6096,1685.32,1.5,1683.82,strong historical payment reliability; previous payment succeeded,HIGH,685
T0027980,C00613,2026-01-15 13:16:30,1386.28,UPI,FAILED,INSUFFICIENT_FUNDS,22,18.0,4.0,0.8181818181818182,3.306666666666666,0,BANK_DECLINE,15.0,12.0,3.0,2021.7733333333333,0.2,0.6856752817658425,0.6818181818181818,3,16.087777777777777,3.306666666666666,1.0,48.65,57.71,0.3501,DELAYED_RETRY,0.2657,368.37,1.0,367.37,repeated consecutive failures,MEDIUM,2438
T0014682,C00324,2026-01-15 13:56:59,3312.71,UPI,FAILED,INSUFFICIENT_FUNDS,31,29.0,2.0,0.935483870967742,0.7241666666666666,1,NONE,14.0,13.0,1.0,2427.069285714286,0.0714285714285714,1.364901290415807,0.4516129032258064,1,0.7241666666666666,8.589722222222223,1.0,85.51,67.93,0.7709,DELAYED_RETRY,0.5851,1938.31,1.0,1937.31,strong historical payment reliability; previous payment succeeded,HIGH,541
T0043760,C00954,2026-01-15 14:01:37,3251.86,UPI,FAILED,NETWORK_ERROR,21,21.0,0.0,1.0,0.0602777777777777,1,NONE,10.0,10.0,0.0,1718.881,0.0,1.8918470795825888,0.4761904761904761,1,0.0602777777777777,-1.0,1.0,86.2,48.64,0.7796,RETRY_NOW,0.6287,2044.35,1.5,2042.85,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,486
T0007526,C00164,2026-01-15 14:17:49,2510.8,CARD,FAILED,INSUFFICIENT_FUNDS,10,10.0,0.0,1.0,47.67361111111112,1,NONE,6.0,6.0,0.0,2934.648333333333,0.0,0.8555709968656098,0.6,1,47.67361111111112,-1.0,1.0,83.39,29.29,0.7571,DELAYED_RETRY,0.5746,1442.8,1.0,1441.8,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,866
T0009504,C00207,2026-01-15 14:23:44,2023.2,WALLET,FAILED,INSUFFICIENT_FUNDS,13,12.0,1.0,0.9230769230769232,64.8375,1,NONE,7.0,6.0,1.0,2277.3371428571427,0.1428571428571428,0.8884060080193912,0.5384615384615384,1,64.8375,144.33305555555555,1.0,78.96,37.36,0.7178,DELAYED_RETRY,0.5448,1102.26,1.0,1101.26,strong historical payment reliability; previous payment succeeded,HIGH,1194
T0018686,C00411,2026-01-15 15:03:34,1129.74,UPI,FAILED,BANK_DECLINE,20,19.0,1.0,0.95,11.949444444444444,1,NONE,13.0,12.0,1.0,2616.397692307692,0.0769230769230769,0.4317921558031786,0.65,1,11.949444444444444,150.8738888888889,1.0,84.1,50.82,0.7603,RETRY_NOW,0.5474,618.44,1.5,616.94,strong historical payment reliability; previous payment succeeded,MEDIUM,1940
T0029936,C00652,2026-01-15 15:09:15,5495.16,UPI,FAILED,PAYMENT_TIMEOUT,17,17.0,0.0,1.0,42.22861111111112,1,NONE,7.0,7.0,0.0,3634.855714285714,0.0,1.5117959093679885,0.4117647058823529,1,42.22861111111112,-1.0,1.0,84.62,40.5,0.767,RETRY_NOW,0.6185,3398.8,1.5,3397.3,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,176
T0021816,C00480,2026-01-15 15:12:11,1242.81,CARD,FAILED,BANK_DECLINE,23,22.0,1.0,0.9565217391304348,1.1236111111111111,1,NONE,12.0,12.0,0.0,2020.9958333333327,0.0,0.6149493133541839,0.5217391304347826,1,1.1236111111111111,315.53472222222223,1.0,85.86,53.07,0.7747,RETRY_NOW,0.5578,693.22,1.5,691.72,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1786
T0035065,C00762,2026-01-15 15:26:43,317.86,UPI,FAILED,INSUFFICIENT_FUNDS,31,28.0,3.0,0.9032258064516128,2.164722222222222,1,NONE,13.0,10.0,3.0,1905.1292307692308,0.2307692307692307,0.1668443247136879,0.4193548387096774,1,2.164722222222222,21.14388888888889,1.0,81.0,70.4,0.7332,DELAYED_RETRY,0.5565,176.89,1.0,175.89,strong historical payment reliability; previous payment succeeded,LOW,2800
T0006843,C00150,2026-01-15 15:31:05,3841.95,CARD,FAILED,BANK_DECLINE,12,10.0,2.0,0.8333333333333334,10.286666666666669,0,BANK_DECLINE,7.0,6.0,1.0,2342.28,0.1428571428571428,1.64026077155592,0.5833333333333334,2,14.354444444444445,10.286666666666669,1.0,51.14,35.86,0.4308,RETRY_NOW,0.3102,1191.68,1.5,1190.18,repeated consecutive failures,HIGH,1093
T0043117,C00941,2026-01-15 16:02:27,2103.88,CARD,FAILED,INSUFFICIENT_FUNDS,28,27.0,1.0,0.9642857142857144,3.8216666666666663,0,BANK_DECLINE,19.0,18.0,1.0,2140.9515789473685,0.0526315789473684,0.9826845318166444,0.6785714285714286,2,6.168611111111111,3.8216666666666663,1.0,63.16,66.62,0.5335,DELAYED_RETRY,0.4049,851.92,1.0,850.92,strong historical payment reliability; repeated consecutive failures,MEDIUM,1519
T0010662,C00232,2026-01-15 17:12:22,2802.52,CARD,FAILED,NETWORK_ERROR,36,33.0,3.0,0.9166666666666666,0.1516666666666666,1,NONE,22.0,19.0,3.0,2668.1377272727277,0.1363636363636363,1.0503655682214852,0.6111111111111112,1,0.1516666666666666,9.043055555555556,1.0,87.13,82.44,0.7829,RETRY_NOW,0.6313,1769.32,1.5,1767.82,strong historical payment reliability; previous payment succeeded,HIGH,632
T0020163,C00444,2026-01-15 17:19:13,5614.37,UPI,FAILED,BANK_DECLINE,17,15.0,2.0,0.8823529411764706,13.17361111111111,1,NONE,8.0,8.0,0.0,2077.84,0.0,2.7020222923805486,0.4705882352941176,1,13.17361111111111,205.67666666666668,1.0,81.45,41.21,0.7357,RETRY_NOW,0.5297,2973.95,1.5,2972.45,low recent failure rate; previous payment succeeded,HIGH,234
T0037144,C00806,2026-01-15 17:25:12,2365.92,UPI,FAILED,NETWORK_ERROR,18,16.0,2.0,0.8888888888888888,21.924722222222226,1,NONE,7.0,6.0,1.0,1658.462857142857,0.1428571428571428,1.426574004844417,0.3888888888888889,1,21.924722222222226,166.49972222222223,1.0,78.56,44.86,0.7129,RETRY_NOW,0.5749,1360.13,1.5,1358.63,previous payment succeeded,HIGH,940
T0000424,C00010,2026-01-15 17:25:44,2987.28,CARD,FAILED,LIMIT_EXCEEDED,20,20.0,0.0,1.0,5.565555555555555,1,NONE,12.0,12.0,0.0,2726.7325,0.0,1.0955530107922211,0.6,1,5.565555555555555,-1.0,1.0,86.79,48.57,0.7843,RETRY_NOW,0.5647,1686.91,1.5,1685.41,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,683
T0022659,C00498,2026-01-15 18:11:51,3713.59,CARD,FAILED,NETWORK_ERROR,15,13.0,2.0,0.8666666666666667,43.67138888888889,1,NONE,7.0,6.0,1.0,2399.74,0.1428571428571428,1.54749681215465,0.4666666666666667,1,43.67138888888889,131.57111111111112,1.0,77.52,40.36,0.7035,RETRY_NOW,0.5673,2106.73,1.5,2105.23,previous payment succeeded,HIGH,461
T0003123,C00072,2026-01-15 18:29:05,1156.41,UPI,FAILED,PAYMENT_TIMEOUT,30,26.0,4.0,0.8666666666666667,8.988888888888889,1,NONE,10.0,9.0,1.0,1707.794,0.1,0.67713670384133,0.3333333333333333,1,8.988888888888889,102.98527777777778,1.0,81.32,64.14,0.7339,RETRY_NOW,0.5918,684.38,1.5,682.88,previous payment succeeded,MEDIUM,1804
T0038682,C00842,2026-01-15 19:09:00,1978.91,CARD,FAILED,NETWORK_ERROR,26,22.0,4.0,0.8461538461538461,9.196388888888889,1,NONE,14.0,11.0,3.0,1530.4307142857142,0.2142857142857142,1.2930412213555196,0.5384615384615384,1,9.196388888888889,98.22638888888888,1.0,79.35,63.29,0.7171,RETRY_NOW,0.5783,1144.34,1.5,1142.84,previous payment succeeded,HIGH,1137
T0015708,C00346,2026-01-15 19:13:36,318.04,UPI,FAILED,INSUFFICIENT_FUNDS,46,43.0,3.0,0.9347826086956522,6.300555555555556,1,NONE,23.0,22.0,1.0,2739.611304347826,0.0434782608695652,0.1160894611200002,0.5,1,6.300555555555556,119.78972222222222,1.0,90.39,87.3,0.8099,DELAYED_RETRY,0.6147,195.5,1.0,194.5,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2770
T0000330,C00008,2026-01-15 19:20:24,922.94,CARD,FAILED,LIMIT_EXCEEDED,44,42.0,2.0,0.9545454545454546,5.546111111111111,1,NONE,24.0,23.0,1.0,2727.2008333333333,0.0416666666666666,0.3384202544672636,0.5454545454545454,1,5.546111111111111,29.131666666666668,1.0,91.37,87.98,0.8187,RETRY_NOW,0.5895,544.04,1.5,542.54,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2081
T0010495,C00228,2026-01-15 19:45:54,217.3,CARD,FAILED,INSUFFICIENT_FUNDS,21,18.0,3.0,0.8571428571428571,20.61777777777778,1,NONE,12.0,11.0,1.0,1993.6091666666669,0.0833333333333333,0.1089982949683802,0.5714285714285714,1,20.61777777777778,123.55722222222222,1.0,80.96,51.74,0.7305,DELAYED_RETRY,0.5544,120.48,1.0,119.48,previous payment succeeded,LOW,2863
T0031772,C00690,2026-01-15 19:55:46,984.23,UPI,FAILED,NETWORK_ERROR,15,14.0,1.0,0.9333333333333332,22.92972222222222,1,NONE,8.0,7.0,1.0,1621.39,0.125,0.6070285372427362,0.5333333333333333,1,22.92972222222222,70.59527777777778,1.0,80.23,40.71,0.7285,RETRY_NOW,0.5875,578.2,1.5,576.7,strong historical payment reliability; previous payment succeeded,MEDIUM,2011
T0021770,C00479,2026-01-15 20:16:32,1529.47,NETBANKING,FAILED,BANK_DECLINE,32,32.0,0.0,1.0,5.203888888888889,1,NONE,16.0,16.0,0.0,1778.365,0.0,0.8600427921152295,0.5,1,5.203888888888889,-1.0,1.0,89.71,69.43,0.8077,RETRY_NOW,0.5815,889.45,1.5,887.95,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1467
T0026188,C00576,2026-01-15 20:25:59,1885.74,NETBANKING,FAILED,PAYMENT_TIMEOUT,39,38.0,1.0,0.9743589743589745,12.065833333333334,1,NONE,18.0,18.0,0.0,2551.721666666667,0.0,0.7390069319211278,0.4615384615384615,1,12.065833333333334,179.13972222222222,1.0,90.53,81.36,0.813,RETRY_NOW,0.6556,1236.3,1.5,1234.8,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1045
T0034584,C00751,2026-01-15 20:44:28,436.71,UPI,FAILED,NETWORK_ERROR,15,15.0,0.0,1.0,20.994722222222222,1,NONE,10.0,10.0,0.0,1683.114,0.0,0.2594654907510721,0.6666666666666666,1,20.994722222222222,-1.0,1.0,85.45,39.64,0.7736,RETRY_NOW,0.6238,272.43,1.5,270.93,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2641
T0024867,C00547,2026-01-15 20:55:59,719.21,CARD,FAILED,BANK_DECLINE,28,25.0,3.0,0.8928571428571429,14.421666666666669,1,NONE,11.0,9.0,2.0,2385.2336363636364,0.1818181818181818,0.3015260178438781,0.3928571428571428,1,14.421666666666669,101.71722222222222,1.0,80.58,63.49,0.7293,RETRY_NOW,0.5251,377.65,1.5,376.15,previous payment succeeded,MEDIUM,2413
T0001150,C00025,2026-01-15 21:26:58,4006.04,UPI,FAILED,PAYMENT_TIMEOUT,26,23.0,3.0,0.8846153846153846,4.527222222222222,1,NONE,18.0,15.0,3.0,1967.085555555556,0.1666666666666666,2.0365357209227186,0.6923076923076923,1,4.527222222222222,36.34333333333333,1.0,82.88,65.19,0.7473,RETRY_NOW,0.6026,2414.13,1.5,2412.63,previous payment succeeded,HIGH,359
T0037268,C00809,2026-01-15 21:33:13,3021.19,CARD,FAILED,LIMIT_EXCEEDED,28,26.0,2.0,0.9285714285714286,9.544444444444444,1,NONE,17.0,16.0,1.0,2886.4958823529414,0.0588235294117647,1.0466635405477391,0.6071428571428571,1,9.544444444444444,132.63861111111112,1.0,86.25,65.32,0.7764,RETRY_NOW,0.559,1688.87,1.5,1687.37,strong historical payment reliability; previous payment succeeded,HIGH,682
T0032936,C00717,2026-01-15 21:33:19,5700.4,UPI,FAILED,INSUFFICIENT_FUNDS,21,21.0,0.0,1.0,0.4263888888888889,1,NONE,12.0,12.0,0.0,3092.560833333333,0.0,1.8432620430802624,0.5714285714285714,1,0.4263888888888889,-1.0,1.0,86.91,50.07,0.7853,DELAYED_RETRY,0.596,3397.68,1.0,3396.68,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,177
T0008411,C00182,2026-01-15 21:48:22,589.08,UPI,FAILED,BANK_DECLINE,35,30.0,5.0,0.8571428571428571,1.9525,1,NONE,20.0,18.0,2.0,2166.965,0.1,0.2718456458687612,0.5714285714285714,1,1.9525,98.65722222222222,1.0,85.23,78.79,0.7647,RETRY_NOW,0.5506,324.34,1.5,322.84,previous payment succeeded,MEDIUM,2538
T0032708,C00712,2026-01-15 22:23:17,1138.68,CARD,FAILED,BANK_DECLINE,12,11.0,1.0,0.9166666666666666,1.5802777777777777,1,NONE,7.0,6.0,1.0,3421.732857142857,0.1428571428571428,0.3327787549583272,0.5833333333333334,1,1.5802777777777777,135.78694444444446,1.0,78.64,35.86,0.715,RETRY_NOW,0.5148,586.19,1.5,584.69,strong historical payment reliability; previous payment succeeded,MEDIUM,1998
T0003254,C00075,2026-01-15 22:27:49,713.88,CARD,FAILED,BANK_DECLINE,14,14.0,0.0,1.0,68.71194444444444,1,NONE,7.0,7.0,0.0,3176.325714285714,0.0,0.224750250514071,0.5,1,68.71194444444444,-1.0,1.0,84.25,36.0,0.764,RETRY_NOW,0.5501,392.69,1.5,391.19,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2374
T0026486,C00584,2026-01-15 22:36:16,321.55,UPI,FAILED,BANK_DECLINE,28,24.0,4.0,0.8571428571428571,9.622777777777776,1,NONE,14.0,12.0,2.0,3217.804285714285,0.1428571428571428,0.0999283895007376,0.5,1,9.622777777777776,147.43083333333334,1.0,81.36,64.86,0.7337,RETRY_NOW,0.5283,169.86,1.5,168.36,previous payment succeeded,LOW,2812
T0037016,C00803,2026-01-15 22:41:00,809.93,UPI,FAILED,BANK_DECLINE,26,25.0,1.0,0.9615384615384616,0.2027777777777777,1,NONE,14.0,13.0,1.0,1891.2428571428568,0.0714285714285714,0.4282527740639186,0.5384615384615384,1,0.2027777777777777,23.09638888888889,1.0,85.67,60.43,0.7734,RETRY_NOW,0.5568,451.01,1.5,449.51,strong historical payment reliability; previous payment succeeded,MEDIUM,2249
T0001601,C00036,2026-01-15 22:42:48,1345.59,UPI,FAILED,BANK_DECLINE,10,9.0,1.0,0.9,22.31194444444445,1,NONE,6.0,6.0,0.0,3630.093333333333,0.0,0.3706764197063804,0.6,1,22.31194444444445,271.89666666666665,1.0,80.39,29.29,0.7281,RETRY_NOW,0.5242,705.4,1.5,703.9,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1771
T0035468,C00772,2026-01-15 22:45:38,3170.51,NETBANKING,FAILED,BANK_DECLINE,32,29.0,3.0,0.90625,37.535555555555554,1,NONE,20.0,19.0,1.0,2217.9105,0.05,1.4295031291839777,0.625,1,37.535555555555554,166.99444444444444,1.0,87.33,73.29,0.784,RETRY_NOW,0.5645,1789.69,1.5,1788.19,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,613
T0038695,C00842,2026-01-15 23:33:39,1923.54,CARD,FAILED,INSUFFICIENT_FUNDS,27,22.0,5.0,0.8148148148148148,4.410833333333334,0,NETWORK_ERROR,14.0,10.0,4.0,1601.6128571428574,0.2857142857142857,1.2010018472450537,0.5185185185185185,2,13.607222222222225,4.410833333333334,1.0,52.11,66.21,0.4376,DELAYED_RETRY,0.3321,638.88,1.0,637.88,elevated recent failure rate; repeated consecutive failures,MEDIUM,1898
T0009842,C00215,2026-01-15 23:44:01,2625.0,CARD,FAILED,INSUFFICIENT_FUNDS,34,33.0,1.0,0.9705882352941176,12.572222222222225,1,NONE,13.0,13.0,0.0,1257.823076923077,0.0,2.0869389727062018,0.3823529411764705,1,12.572222222222225,312.30444444444447,1.0,88.01,70.29,0.7926,DELAYED_RETRY,0.6016,1579.16,1.0,1578.16,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,760
T0037911,C00825,2026-01-15 23:59:36,2535.18,CARD,FAILED,NETWORK_ERROR,32,31.0,1.0,0.96875,3.641944444444445,1,NONE,13.0,13.0,0.0,1448.8607692307692,0.0,1.749774756718674,0.40625,1,3.641944444444445,338.62416666666667,1.0,87.71,67.29,0.7901,RETRY_NOW,0.6371,1615.26,1.5,1613.76,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,733
T0045011,C00982,2026-01-16 00:21:27,1135.51,CARD,FAILED,INSUFFICIENT_FUNDS,25,22.0,3.0,0.88,5.965555555555556,1,NONE,16.0,16.0,0.0,2307.319375,0.0,0.4921338642163484,0.64,1,5.965555555555556,259.6088888888889,1.0,85.24,58.93,0.7659,DELAYED_RETRY,0.5813,660.09,1.0,659.09,low recent failure rate; previous payment succeeded,MEDIUM,1855
T0001075,C00024,2026-01-16 00:21:54,524.22,WALLET,FAILED,PAYMENT_TIMEOUT,13,12.0,1.0,0.9230769230769232,139.12027777777777,1,NONE,3.0,3.0,0.0,1132.9733333333334,0.0,0.4626940322219999,0.2307692307692307,1,139.12027777777777,274.3333333333333,1.0,80.39,31.64,0.7293,RETRY_NOW,0.5881,308.3,1.5,306.8,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2564
T0044600,C00973,2026-01-16 00:33:37,3902.36,UPI,FAILED,LIMIT_EXCEEDED,29,27.0,2.0,0.9310344827586208,44.41583333333333,1,NONE,14.0,12.0,2.0,2648.6828571428573,0.1428571428571428,1.473320971393868,0.4827586206896552,1,44.41583333333333,86.76694444444445,1.0,83.7,66.36,0.7562,RETRY_NOW,0.5445,2124.69,1.5,2123.19,strong historical payment reliability; previous payment succeeded,HIGH,456
T0031577,C00685,2026-01-16 01:03:16,955.44,CARD,FAILED,LIMIT_EXCEEDED,30,29.0,1.0,0.9666666666666668,13.989166666666666,1,NONE,17.0,16.0,1.0,1824.328823529412,0.0588235294117647,0.5237213750488093,0.5666666666666667,1,13.989166666666666,56.83055555555556,1.0,87.64,68.32,0.7895,RETRY_NOW,0.5684,543.11,1.5,541.61,strong historical payment reliability; previous payment succeeded,MEDIUM,2082
T0015016,C00331,2026-01-16 01:23:36,2819.92,UPI,FAILED,LIMIT_EXCEEDED,12,12.0,0.0,1.0,25.73027777777778,1,NONE,11.0,11.0,0.0,2718.8372727272726,0.0,1.0371786602628597,0.9166666666666666,1,25.73027777777778,-1.0,1.0,85.43,35.86,0.7734,RETRY_NOW,0.5568,1570.27,1.5,1568.77,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,767
T0023801,C00523,2026-01-16 01:36:09,1898.87,UPI,FAILED,INSUFFICIENT_FUNDS,28,27.0,1.0,0.9642857142857144,3.0369444444444444,1,NONE,14.0,13.0,1.0,1818.19,0.0714285714285714,1.0443738003178984,0.5,1,3.0369444444444444,92.21416666666669,1.0,86.0,63.43,0.7762,DELAYED_RETRY,0.5891,1118.69,1.0,1117.69,strong historical payment reliability; previous payment succeeded,HIGH,1171
