fields,field_count,source_unique_keys,target_unique_keys,shared_keys,deterministic_matches,ambiguous_matches,source_coverage,target_coverage,source_unique_rows,target_unique_rows,dataset,dataset_rows,direct_transaction_overlap
customer_id + historical_success_rate + transactions_last_7d + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
customer_id + historical_success_rate + transactions_last_7d + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
customer_id + historical_success_rate + successful_payments_last_7d + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
customer_id + historical_success_rate + successful_payments_last_7d + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_count + historical_failure_count,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_count + historical_success_rate,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_count + previous_transaction_success,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_count + previous_failure_reason,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_count + transactions_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_count + successful_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_count + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_count + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_failure_count + historical_success_rate,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_failure_count + previous_transaction_success,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_failure_count + previous_failure_reason,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_failure_count + transactions_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_failure_count + successful_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_failure_count + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_failure_count + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_rate + previous_transaction_success,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_rate + previous_failure_reason,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_rate + transactions_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_rate + successful_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_rate + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + historical_success_rate + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + previous_transaction_success + previous_failure_reason,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + previous_transaction_success + transactions_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + previous_transaction_success + successful_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + previous_transaction_success + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + previous_transaction_success + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + previous_failure_reason + transactions_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + previous_failure_reason + successful_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + previous_failure_reason + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + previous_failure_reason + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + transactions_last_7d + successful_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + transactions_last_7d + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + transactions_last_7d + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + successful_payments_last_7d + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + successful_payments_last_7d + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_transaction_count + failed_payments_last_7d + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_failure_count + historical_success_rate,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_failure_count + previous_transaction_success,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_failure_count + previous_failure_reason,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_failure_count + transactions_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_failure_count + successful_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_failure_count + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_failure_count + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_success_rate + previous_transaction_success,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_success_rate + previous_failure_reason,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_success_rate + transactions_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_success_rate + successful_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_success_rate + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + historical_success_rate + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + previous_transaction_success + previous_failure_reason,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + previous_transaction_success + transactions_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + previous_transaction_success + successful_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + previous_transaction_success + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + previous_transaction_success + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + previous_failure_reason + transactions_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + previous_failure_reason + successful_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + previous_failure_reason + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + previous_failure_reason + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + transactions_last_7d + successful_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + transactions_last_7d + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + transactions_last_7d + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + successful_payments_last_7d + failed_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + successful_payments_last_7d + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_success_count + failed_payments_last_7d + failure_rate_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_failure_count + historical_success_rate + previous_transaction_success,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_failure_count + historical_success_rate + previous_failure_reason,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_failure_count + historical_success_rate + transactions_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
timestamp + historical_failure_count + historical_success_rate + successful_payments_last_7d,4,577,2903,577,20,557,0.03466204506065858,0.006889424733034792,20,2902,causal_uplift_v2_predictions.csv,3000,0
