transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share,recoverability_score,model_confidence,base_recovery_probability,recommended_action,action_recovery_probability,expected_recovery,intervention_cost,expected_net_recovery,decision_reason,priority,opportunity_rank,actual_recovery_probability,recovered,recovered_amount,customer_friction_cost,net_recovered_value,recovery_status
T0014355,C00316,2026-01-18 11:59:54,4364.44,CARD,FAILED,NETWORK_ERROR,13,12.0,1.0,0.9230769230769232,14.629444444444443,1,NONE,10.0,9.0,1.0,2109.651,0.1,2.0687971612366214,0.7692307692307693,1,14.629444444444443,125.04555555555557,1.0,80.89,38.64,0.7333,RETRY_NOW,0.5913,2580.84,1.5,2579.34,strong historical payment reliability; previous payment succeeded,HIGH,311,0.747341876,0,0.0,0.25,0.0,NOT_RECOVERED
T0006380,C00139,2026-01-18 12:14:26,2104.38,CARD,FAILED,LIMIT_EXCEEDED,40,38.0,2.0,0.95,7.166666666666667,1,NONE,22.0,21.0,1.0,2447.2672727272725,0.0454545454545454,0.8598897322950944,0.55,1,7.166666666666667,41.34194444444445,1.0,90.45,86.62,0.8111,RETRY_NOW,0.584,1228.94,1.5,1227.44,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1053,0.6265293810681818,0,0.0,0.25,0.0,NOT_RECOVERED
T0003676,C00082,2026-01-18 12:15:11,1166.52,UPI,FAILED,INSUFFICIENT_FUNDS,42,38.0,4.0,0.9047619047619048,26.709722222222226,0,NETWORK_ERROR,13.0,12.0,1.0,1857.323846153846,0.0769230769230769,0.6280649453866833,0.3095238095238095,2,27.239444444444445,26.709722222222226,1.0,60.25,80.82,0.5072,DELAYED_RETRY,0.385,449.07,1.0,448.07,strong historical payment reliability; repeated consecutive failures,MEDIUM,2255,0.627153095,1,1166.52,0.15,1165.37,RECOVERED
T0017519,C00385,2026-01-18 12:21:23,6403.71,CARD,FAILED,BANK_DECLINE,41,41.0,0.0,1.0,7.473055555555556,1,NONE,20.0,20.0,0.0,2014.1145,0.0,3.1794170589606496,0.4878048780487805,1,7.473055555555556,-1.0,1.0,92.14,84.29,0.8271,RETRY_NOW,0.5955,3813.49,1.5,3811.99,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,133,0.6639758,1,6403.71,0.25,6401.96,RECOVERED
T0028013,C00613,2026-01-18 12:37:15,763.7,UPI,FAILED,BANK_DECLINE,27,22.0,5.0,0.8148148148148148,36.04083333333333,1,NONE,14.0,11.0,3.0,1801.4442857142856,0.2142857142857142,0.4239376183078498,0.5185185185185185,1,36.04083333333333,71.34583333333333,1.0,78.53,64.79,0.709,RETRY_NOW,0.5105,389.85,1.5,388.35,previous payment succeeded,MEDIUM,2379,0.5846612172619047,1,763.7,0.25,761.95,RECOVERED
T0029690,C00646,2026-01-18 12:47:36,1426.5,CARD,FAILED,INSUFFICIENT_FUNDS,22,21.0,1.0,0.9545454545454546,13.682777777777778,1,NONE,10.0,10.0,0.0,2277.119,0.0,0.6264494740942392,0.4545454545454545,1,13.682777777777778,323.3488888888889,1.0,84.96,50.14,0.7674,DELAYED_RETRY,0.5825,830.87,1.0,829.87,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1553,0.748957495,1,1426.5,0.15,1425.35,RECOVERED
T0028299,C00619,2026-01-18 13:03:57,3206.72,UPI,FAILED,INSUFFICIENT_FUNDS,39,37.0,2.0,0.9487179487179488,0.2841666666666667,1,NONE,18.0,17.0,1.0,1677.727777777778,0.0555555555555555,1.9113470268981525,0.4615384615384615,1,0.2841666666666667,16.57138888888889,1.0,88.65,82.47,0.7966,DELAYED_RETRY,0.6046,1938.85,1.0,1937.85,strong historical payment reliability; previous payment succeeded,HIGH,540,0.7781380152029914,1,3206.72,0.15,3205.57,RECOVERED
T0013268,C00291,2026-01-18 13:15:51,2185.51,NETBANKING,FAILED,PAYMENT_TIMEOUT,23,22.0,1.0,0.9565217391304348,34.842777777777776,1,NONE,8.0,8.0,0.0,1767.225,0.0,1.2366902912758704,0.3478260869565217,1,34.842777777777776,403.50444444444446,1.0,84.43,50.21,0.7633,RETRY_NOW,0.6155,1345.24,1.5,1343.74,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,951,0.7856326660869564,1,2185.51,0.25,2183.76,RECOVERED
T0043419,C00947,2026-01-18 13:32:31,1098.04,NETBANKING,FAILED,PAYMENT_TIMEOUT,21,19.0,2.0,0.9047619047619048,11.119444444444444,1,NONE,12.0,10.0,2.0,2639.810833333333,0.1666666666666666,0.4159540472123476,0.5714285714285714,1,11.119444444444444,118.74472222222222,1.0,80.72,53.4,0.731,RETRY_NOW,0.5895,647.27,1.5,645.77,strong historical payment reliability; previous payment succeeded,MEDIUM,1880,0.7505906999999998,1,1098.04,0.25,1096.29,RECOVERED
T0038658,C00842,2026-01-18 13:33:12,6117.77,CARD,FAILED,INSUFFICIENT_FUNDS,32,24.0,8.0,0.75,13.353055555555557,1,NONE,15.0,10.0,5.0,3497.8193333333334,0.3333333333333333,1.7490240109599715,0.46875,1,13.353055555555557,30.468611111111112,1.0,75.19,75.38,0.679,DELAYED_RETRY,0.5154,3152.86,1.0,3151.86,elevated recent failure rate; previous payment succeeded,HIGH,205,0.6665046318750001,0,0.0,0.15,0.0,NOT_RECOVERED
T0041488,C00905,2026-01-18 13:38:26,1655.5,CARD,FAILED,INSUFFICIENT_FUNDS,26,25.0,1.0,0.9615384615384616,11.189166666666669,1,NONE,12.0,11.0,1.0,1841.085,0.0833333333333333,0.8991980272502356,0.4615384615384615,1,11.189166666666669,124.48305555555557,1.0,84.72,59.24,0.7658,DELAYED_RETRY,0.5812,962.25,1.0,961.25,strong historical payment reliability; previous payment succeeded,MEDIUM,1363,0.748788244375,0,0.0,0.15,0.0,NOT_RECOVERED
T0007257,C00158,2026-01-18 13:44:13,6558.96,CARD,FAILED,BANK_DECLINE,43,38.0,5.0,0.8837209302325582,3.4094444444444445,1,NONE,23.0,22.0,1.0,1961.3821739130435,0.0434782608695652,3.3440499700854254,0.5348837209302325,1,3.4094444444444445,104.63833333333334,1.0,88.86,87.3,0.7951,RETRY_NOW,0.5725,3754.82,1.5,3753.32,low recent failure rate; previous payment succeeded,HIGH,139,0.6309373197674417,1,6558.96,0.25,6557.21,RECOVERED
T0010773,C00234,2026-01-18 13:46:06,1489.24,WALLET,FAILED,LIMIT_EXCEEDED,36,36.0,0.0,1.0,6.935,1,NONE,19.0,19.0,0.0,2215.665789473684,0.0,0.6721410815093004,0.5277777777777778,1,6.935,-1.0,1.0,91.29,77.57,0.8203,RETRY_NOW,0.5906,879.57,1.5,878.07,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1477,0.6377943,0,0.0,0.25,0.0,NOT_RECOVERED
T0032883,C00716,2026-01-18 13:55:39,2143.45,NETBANKING,FAILED,NETWORK_ERROR,31,31.0,0.0,1.0,34.556111111111115,1,NONE,14.0,14.0,0.0,2589.7957142857144,0.0,0.827652153479287,0.4516129032258064,1,34.556111111111115,-1.0,1.0,88.88,66.5,0.801,RETRY_NOW,0.6459,1384.51,1.5,1383.01,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,923,0.816785,1,2143.45,0.25,2141.7,RECOVERED
T0043131,C00942,2026-01-18 14:02:20,2647.46,WALLET,FAILED,PAYMENT_TIMEOUT,27,25.0,2.0,0.925925925925926,3.6341666666666654,1,NONE,12.0,11.0,1.0,2384.7233333333334,0.0833333333333333,1.110174904985484,0.4444444444444444,1,3.6341666666666654,57.22944444444445,1.0,83.77,60.74,0.7565,RETRY_NOW,0.61,1615.06,1.5,1613.56,strong historical payment reliability; previous payment succeeded,HIGH,734,0.7780365505555555,1,2647.46,0.25,2645.71,RECOVERED
T0005118,C00114,2026-01-18 14:09:23,3941.59,CARD,FAILED,BANK_DECLINE,12,9.0,3.0,0.75,3.486666666666667,0,INSUFFICIENT_FUNDS,5.0,3.0,2.0,2547.306,0.4,1.5473563050532606,0.4166666666666667,2,21.41861111111111,3.486666666666667,1.0,42.79,39.57,0.3598,RETRY_NOW,0.2591,1021.09,1.5,1019.59,elevated recent failure rate; repeated consecutive failures,HIGH,1283,0.3922048115,1,3941.59,0.25,3939.84,RECOVERED
T0006027,C00132,2026-01-18 14:46:49,1558.3,UPI,FAILED,BANK_DECLINE,34,31.0,3.0,0.9117647058823528,19.815,1,NONE,14.0,13.0,1.0,2284.4842857142858,0.0714285714285714,0.682123317610289,0.4117647058823529,1,19.815,111.08194444444445,1.0,85.17,72.43,0.7669,RETRY_NOW,0.5522,860.44,1.5,858.94,strong historical payment reliability; previous payment succeeded,MEDIUM,1509,0.6377909492121847,0,0.0,0.25,0.0,NOT_RECOVERED
T0033588,C00729,2026-01-18 15:09:29,284.0,UPI,FAILED,INSUFFICIENT_FUNDS,32,30.0,2.0,0.9375,0.6180555555555556,1,NONE,18.0,17.0,1.0,4066.971111111112,0.0555555555555555,0.0698308378006673,0.5625,1,0.6180555555555556,148.44166666666666,1.0,87.44,71.97,0.7864,DELAYED_RETRY,0.5969,169.51,1.0,168.51,strong historical payment reliability; previous payment succeeded,LOW,2811,0.7631034604557292,0,0.0,0.15,0.0,NOT_RECOVERED
T0029334,C00639,2026-01-18 15:25:53,4500.03,UPI,FAILED,NETWORK_ERROR,53,49.0,4.0,0.9245283018867924,24.4025,0,INSUFFICIENT_FUNDS,18.0,16.0,2.0,2499.6305555555555,0.1111111111111111,1.800278041088294,0.3396226415094339,2,37.215555555555554,24.4025,1.0,61.94,85.08,0.5217,RETRY_NOW,0.4207,1893.16,1.5,1891.66,strong historical payment reliability; repeated consecutive failures,HIGH,564,0.6662572528301886,0,0.0,0.25,0.0,NOT_RECOVERED
T0014272,C00314,2026-01-18 15:28:30,633.48,CARD,FAILED,INSUFFICIENT_FUNDS,25,24.0,1.0,0.96,3.629722222222222,1,NONE,10.0,10.0,0.0,1717.938,0.0,0.368744390076941,0.4,1,3.629722222222222,294.2938888888889,1.0,85.5,54.64,0.772,DELAYED_RETRY,0.5859,371.19,1.0,370.19,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2430,0.7555958896,0,0.0,0.15,0.0,NOT_RECOVERED
T0044466,C00970,2026-01-18 15:45:01,2855.05,CARD,FAILED,INSUFFICIENT_FUNDS,20,20.0,0.0,1.0,9.801666666666666,1,NONE,9.0,9.0,0.0,1983.1022222222225,0.0,1.4396887704561652,0.45,1,9.801666666666666,-1.0,1.0,85.71,46.43,0.7757,DELAYED_RETRY,0.5888,1680.93,1.0,1679.93,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,687,0.7541088999999999,0,0.0,0.15,0.0,NOT_RECOVERED
T0045867,C01000,2026-01-18 16:40:40,1228.07,UPI,FAILED,NETWORK_ERROR,44,44.0,0.0,1.0,23.002222222222223,1,NONE,16.0,16.0,0.0,2160.1325,0.0,0.5685160516773855,0.3636363636363636,1,23.002222222222223,-1.0,1.0,90.71,81.43,0.8157,RETRY_NOW,0.6578,807.8,1.5,806.3,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1586,0.8360447,1,1228.07,0.25,1226.32,RECOVERED
T0044990,C00982,2026-01-18 17:03:52,3607.85,CARD,FAILED,PAYMENT_TIMEOUT,34,30.0,4.0,0.8823529411764706,4.563888888888889,1,NONE,20.0,19.0,1.0,2023.0925,0.05,1.7833341777501523,0.5882352941176471,1,4.563888888888889,64.70694444444445,1.0,86.86,76.29,0.779,RETRY_NOW,0.6282,2266.4,1.5,2264.9,low recent failure rate; previous payment succeeded,HIGH,407,0.7924989320882351,1,3607.85,0.25,3606.1,RECOVERED
T0031093,C00676,2026-01-18 17:09:01,871.46,UPI,FAILED,INSUFFICIENT_FUNDS,30,29.0,1.0,0.9666666666666668,22.086666666666662,1,NONE,16.0,16.0,0.0,2923.816875,0.0,0.2980556024049899,0.5333333333333333,1,22.086666666666662,311.7905555555556,1.0,88.46,66.43,0.796,DELAYED_RETRY,0.6042,526.5,1.0,525.5,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2108,0.7713966335000001,1,871.46,0.15,870.31,RECOVERED
T0028803,C00630,2026-01-18 17:43:45,1585.64,CARD,FAILED,BANK_DECLINE,33,31.0,2.0,0.9393939393939394,12.411388888888888,1,NONE,15.0,13.0,2.0,4672.383333333333,0.1333333333333333,0.3393642787585208,0.4545454545454545,1,12.411388888888888,91.8975,1.0,85.0,72.88,0.767,RETRY_NOW,0.5522,875.65,1.5,874.15,strong historical payment reliability; previous payment succeeded,MEDIUM,1488,0.6343372683636362,0,0.0,0.25,0.0,NOT_RECOVERED
T0041092,C00895,2026-01-18 17:48:24,621.87,WALLET,FAILED,LIMIT_EXCEEDED,17,16.0,1.0,0.9411764705882352,20.06833333333333,1,NONE,5.0,5.0,0.0,3525.2880000000005,0.0,0.1764026088081314,0.2941176470588235,1,20.06833333333333,414.31666666666666,1.0,82.15,39.07,0.7443,RETRY_NOW,0.5359,333.26,1.5,331.76,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2518,0.5862105670588236,1,621.87,0.25,620.12,RECOVERED
T0019310,C00425,2026-01-18 18:36:34,3263.31,UPI,FAILED,NETWORK_ERROR,19,16.0,3.0,0.8421052631578947,49.43805555555556,0,BANK_DECLINE,9.0,6.0,3.0,2328.133333333333,0.3333333333333333,1.4016851841246207,0.4736842105263157,2,88.00694444444444,49.43805555555556,1.0,49.19,51.6,0.4156,RETRY_NOW,0.3351,1093.67,1.5,1092.17,elevated recent failure rate; repeated consecutive failures,HIGH,1208,0.5782583052631578,1,3263.31,0.25,3261.56,RECOVERED
T0010948,C00238,2026-01-18 18:51:57,1644.44,NETBANKING,FAILED,NETWORK_ERROR,36,35.0,1.0,0.9722222222222222,5.381111111111111,1,NONE,13.0,13.0,0.0,1798.4976923076922,0.0,0.9143409007603356,0.3611111111111111,1,5.381111111111111,421.84833333333336,1.0,88.31,73.29,0.7951,RETRY_NOW,0.6412,1054.36,1.5,1052.86,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1251,0.8188245549999998,0,0.0,0.25,0.0,NOT_RECOVERED
T0017842,C00392,2026-01-18 19:00:54,521.56,UPI,FAILED,NETWORK_ERROR,22,18.0,4.0,0.8181818181818182,61.08583333333333,1,NONE,9.0,7.0,2.0,2745.051111111112,0.2222222222222222,0.1900001052398943,0.4090909090909091,1,61.08583333333333,134.21694444444444,1.0,76.07,53.87,0.6895,RETRY_NOW,0.556,289.99,1.5,288.49,previous payment succeeded,MEDIUM,2611,0.722981629090909,1,521.56,0.25,519.81,RECOVERED
T0040325,C00878,2026-01-18 19:33:21,276.87,UPI,FAILED,INSUFFICIENT_FUNDS,37,36.0,1.0,0.972972972972973,16.923333333333332,1,NONE,19.0,19.0,0.0,1672.6573684210523,0.0,0.1655270261723466,0.5135135135135135,1,16.923333333333332,389.9805555555556,1.0,90.6,79.07,0.8134,DELAYED_RETRY,0.6174,170.93,1.0,169.93,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2809,0.7882088633783784,1,276.87,0.15,275.72,RECOVERED
T0028600,C00625,2026-01-18 19:38:20,11437.28,WALLET,FAILED,INSUFFICIENT_FUNDS,42,38.0,4.0,0.9047619047619048,23.08194444444445,1,NONE,13.0,13.0,0.0,1831.893846153846,0.0,6.243418538695979,0.3095238095238095,1,23.08194444444445,246.51416666666665,1.0,86.79,79.29,0.7796,DELAYED_RETRY,0.5917,6767.63,1.0,6766.63,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,26,0.7247633799999998,1,11437.28,0.15,11436.13,RECOVERED
T0021535,C00474,2026-01-18 19:51:01,5221.44,UPI,FAILED,INSUFFICIENT_FUNDS,40,39.0,1.0,0.975,1.386388888888889,1,NONE,13.0,13.0,0.0,2066.8230769230768,0.0,2.5263120284941216,0.325,1,1.386388888888889,423.03583333333336,1.0,88.89,79.29,0.7999,DELAYED_RETRY,0.6071,3170.06,1.0,3169.06,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,202,0.7695524003750001,0,0.0,0.15,0.0,NOT_RECOVERED
T0042699,C00934,2026-01-18 20:07:35,7983.18,UPI,FAILED,PAYMENT_TIMEOUT,35,34.0,1.0,0.9714285714285714,15.720277777777778,1,NONE,16.0,16.0,0.0,2136.3575,0.0,3.736818392989001,0.4571428571428571,1,15.720277777777778,186.88861111111112,1.0,89.23,73.93,0.8024,RETRY_NOW,0.6471,5165.56,1.5,5164.06,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,68,0.8002333559999998,0,0.0,0.25,0.0,NOT_RECOVERED
T0039159,C00852,2026-01-18 20:17:58,2466.53,NETBANKING,FAILED,BANK_DECLINE,30,30.0,0.0,1.0,1.4008333333333334,1,NONE,15.0,15.0,0.0,2834.3,0.0,0.8702430935327947,0.5,1,1.4008333333333334,-1.0,1.0,89.11,65.71,0.8029,RETRY_NOW,0.5781,1425.87,1.5,1424.37,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,882,0.6639955000000001,1,2466.53,0.25,2464.78,RECOVERED
T0034383,C00746,2026-01-18 21:01:03,285.29,UPI,FAILED,BANK_DECLINE,39,39.0,0.0,1.0,11.263333333333334,1,NONE,18.0,18.0,0.0,2969.1305555555555,0.0,0.0960853673026241,0.4615384615384615,1,11.263333333333334,-1.0,1.0,91.3,81.36,0.8204,RETRY_NOW,0.5907,168.52,1.5,167.02,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2815,0.680428,0,0.0,0.25,0.0,NOT_RECOVERED
T0036211,C00788,2026-01-18 21:36:42,2303.83,CARD,FAILED,INSUFFICIENT_FUNDS,17,16.0,1.0,0.9411764705882352,7.255277777777778,1,NONE,8.0,8.0,0.0,4867.353749999999,0.0,0.4733229015869249,0.4705882352941176,1,7.255277777777778,388.3611111111111,1.0,83.22,41.21,0.7528,DELAYED_RETRY,0.5714,1316.35,1.0,1315.35,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,971,0.735298343235294,1,2303.83,0.15,2302.68,RECOVERED
T0030466,C00664,2026-01-18 21:40:59,576.66,WALLET,FAILED,NETWORK_ERROR,28,27.0,1.0,0.9642857142857144,4.228611111111111,1,NONE,14.0,14.0,0.0,2334.775,0.0,0.246987397072523,0.5,1,4.228611111111111,265.9080555555556,1.0,87.43,62.0,0.7877,RETRY_NOW,0.6352,366.3,1.5,364.8,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2448,0.8024929999999998,1,576.66,0.25,574.91,RECOVERED
T0020228,C00445,2026-01-18 22:05:44,583.13,NETBANKING,FAILED,BANK_DECLINE,20,19.0,1.0,0.95,40.05472222222223,1,NONE,7.0,7.0,0.0,2275.627142857142,0.0,0.2562502393374762,0.35,1,40.05472222222223,366.43638888888887,1.0,83.5,45.0,0.7555,RETRY_NOW,0.544,317.2,1.5,315.7,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2545,0.6306894999999999,0,0.0,0.25,0.0,NOT_RECOVERED
T0035232,C00766,2026-01-18 22:16:33,1455.28,CARD,FAILED,INSUFFICIENT_FUNDS,25,22.0,3.0,0.88,8.3025,1,NONE,9.0,7.0,2.0,2176.602222222222,0.2222222222222222,0.6686017248085958,0.36,1,8.3025,62.11694444444444,1.0,78.29,58.37,0.7103,DELAYED_RETRY,0.5391,784.57,1.0,783.57,previous payment succeeded,MEDIUM,1623,0.7098728934333332,0,0.0,0.15,0.0,NOT_RECOVERED
T0040193,C00875,2026-01-18 22:30:55,3584.35,CARD,FAILED,INSUFFICIENT_FUNDS,8,8.0,0.0,1.0,16.326944444444443,1,NONE,4.0,4.0,0.0,1960.57,0.0,1.828218324262842,0.5,1,16.326944444444443,-1.0,1.0,82.43,24.86,0.7494,DELAYED_RETRY,0.5688,2038.76,1.0,2037.76,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,489,0.7275777999999999,1,3584.35,0.15,3583.2,RECOVERED
T0025051,C00551,2026-01-18 22:43:17,3142.26,CARD,FAILED,NETWORK_ERROR,37,33.0,4.0,0.8918918918918919,5.473611111111111,1,NONE,21.0,19.0,2.0,1473.9390476190474,0.0952380952380952,2.1318792015693617,0.5675675675675675,1,5.473611111111111,59.05472222222223,1.0,86.98,82.4,0.7804,RETRY_NOW,0.6293,1977.47,1.5,1975.97,previous payment succeeded,HIGH,514,0.7947132169884169,1,3142.26,0.25,3140.51,RECOVERED
T0038909,C00847,2026-01-18 22:47:31,3478.75,CARD,FAILED,NETWORK_ERROR,29,28.0,1.0,0.9655172413793104,45.026944444444446,1,NONE,8.0,8.0,0.0,2177.87875,0.0,1.597311145076373,0.2758620689655172,1,45.026944444444446,390.1611111111111,1.0,85.45,59.21,0.7719,RETRY_NOW,0.6225,2165.38,1.5,2163.88,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,440,0.7992229213793103,1,3478.75,0.25,3477.0,RECOVERED
T0012640,C00278,2026-01-18 22:53:46,716.93,NETBANKING,FAILED,INSUFFICIENT_FUNDS,31,28.0,3.0,0.9032258064516128,15.197777777777778,1,NONE,11.0,9.0,2.0,1984.980909090909,0.1818181818181818,0.3611772771801331,0.3548387096774194,1,15.197777777777778,125.68388888888887,1.0,81.26,67.99,0.7352,DELAYED_RETRY,0.558,400.06,1.0,399.06,strong historical payment reliability; previous payment succeeded,MEDIUM,2355,0.7317540184677418,1,716.93,0.15,715.78,RECOVERED
T0031541,C00684,2026-01-18 22:55:04,921.59,UPI,FAILED,LIMIT_EXCEEDED,40,39.0,1.0,0.975,7.325555555555556,1,NONE,17.0,17.0,0.0,2209.192352941176,0.0,0.4171615019276409,0.425,1,7.325555555555556,298.3077777777778,1.0,90.32,82.14,0.8113,RETRY_NOW,0.5841,538.33,1.5,536.83,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2088,0.636187377,1,921.59,0.25,919.84,RECOVERED
T0033445,C00727,2026-01-18 23:28:00,1740.06,NETBANKING,FAILED,PAYMENT_TIMEOUT,29,27.0,2.0,0.9310344827586208,8.70138888888889,1,NONE,17.0,17.0,0.0,2067.640588235294,0.0,0.8415679252481302,0.5862068965517241,1,8.70138888888889,253.9036111111111,1.0,87.63,65.64,0.7876,RETRY_NOW,0.6351,1105.15,1.5,1103.65,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1189,0.7991920193103448,1,1740.06,0.25,1738.31,RECOVERED
T0010198,C00222,2026-01-18 23:46:09,4987.96,UPI,FAILED,BANK_DECLINE,32,32.0,0.0,1.0,9.033888888888889,1,NONE,15.0,15.0,0.0,2115.218666666666,0.0,2.358129718976257,0.46875,1,9.033888888888889,-1.0,1.0,89.36,68.71,0.8049,RETRY_NOW,0.5795,2890.66,1.5,2889.16,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,248,0.6671455000000001,1,4987.96,0.25,4986.21,RECOVERED
T0028410,C00622,2026-01-19 00:03:03,896.3,UPI,FAILED,NETWORK_ERROR,17,13.0,4.0,0.7647058823529411,73.52777777777777,1,NONE,3.0,2.0,1.0,5032.033333333334,0.3333333333333333,0.1781188518888984,0.1764705882352941,1,73.52777777777777,125.51666666666668,1.0,69.47,44.31,0.634,RETRY_NOW,0.5113,458.24,1.5,456.74,elevated recent failure rate; previous payment succeeded,MEDIUM,2232,0.6833594317647059,0,0.0,0.25,0.0,NOT_RECOVERED
T0014761,C00325,2026-01-19 00:05:43,695.54,NETBANKING,FAILED,BANK_DECLINE,32,31.0,1.0,0.96875,0.4569444444444444,1,NONE,11.0,10.0,1.0,2958.6981818181816,0.0909090909090909,0.235083120094587,0.34375,1,0.4569444444444444,110.64777777777778,1.0,85.17,67.68,0.7698,RETRY_NOW,0.5543,385.51,1.5,384.01,strong historical payment reliability; previous payment succeeded,MEDIUM,2392,0.6431707531818182,1,695.54,0.25,693.79,RECOVERED
T0009829,C00215,2026-01-19 00:42:27,7096.88,CARD,FAILED,BANK_DECLINE,39,37.0,2.0,0.9487179487179488,2.201388888888889,1,NONE,13.0,12.0,1.0,1951.449230769231,0.0769230769230769,3.636722845821882,0.3333333333333333,1,2.201388888888889,72.9738888888889,1.0,86.44,79.32,0.779,RETRY_NOW,0.5609,3980.5,1.5,3979.0,strong historical payment reliability; previous payment succeeded,HIGH,113,0.633208362366864,1,7096.88,0.25,7095.13,RECOVERED
T0010073,C00220,2026-01-19 00:57:24,857.73,WALLET,FAILED,NETWORK_ERROR,43,39.0,4.0,0.9069767441860463,0.5927777777777777,1,NONE,23.0,21.0,2.0,2696.207391304348,0.0869565217391304,0.3181246378770049,0.5348837209302325,1,0.5927777777777777,40.590555555555554,1.0,88.68,88.17,0.7948,RETRY_NOW,0.6409,549.74,1.5,548.24,strong historical payment reliability; previous payment succeeded,MEDIUM,2070,0.8068395519716884,0,0.0,0.25,0.0,NOT_RECOVERED
T0040711,C00888,2026-01-19 01:02:53,369.39,CARD,FAILED,INSUFFICIENT_FUNDS,37,36.0,1.0,0.972972972972973,1.7927777777777778,1,NONE,19.0,19.0,0.0,3029.747894736842,0.0,0.1219210352919758,0.5135135135135135,1,1.7927777777777778,276.47444444444443,1.0,90.6,79.07,0.8134,DELAYED_RETRY,0.6174,228.05,1.0,227.05,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2728,0.7882088633783784,1,369.39,0.15,368.24,RECOVERED
T0036986,C00803,2026-01-19 01:10:00,375.2,UPI,FAILED,NETWORK_ERROR,33,31.0,2.0,0.9393939393939394,0.3633333333333333,1,NONE,16.0,14.0,2.0,1616.94,0.125,0.2320432421734881,0.4848484848484848,1,0.3633333333333333,74.48333333333333,1.0,85.52,73.43,0.7711,RETRY_NOW,0.6218,233.31,1.5,231.81,strong historical payment reliability; previous payment succeeded,LOW,2715,0.7899156557954544,1,375.2,0.25,373.45,RECOVERED
